日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,註記
109/02/14,"3,106,362","210,977,191",67.20,68.30,67.20,68.20,+1.00,"1,805",
109/02/17,"2,345,321","160,012,506",68.20,68.50,67.70,68.40,+0.20,"1,423",
109/02/18,"2,305,333","157,230,333",68.40,68.40,68.00,68.40, 0.00,"1,245",
109/02/19,"3,354,113","230,698,197",68.20,69.30,68.20,68.90,+0.50,"1,905",
109/02/20,"6,397,888","433,362,984",68.20,68.40,67.40,67.60,-1.30,"3,575",
109/02/21,"3,453,981","233,162,006",67.50,67.90,67.30,67.40,-0.20,"2,291",
109/02/24,"7,043,655","469,585,595",67.30,67.30,66.20,66.70,-0.70,"4,393",
109/02/25,"5,737,657","379,666,319",66.20,66.80,65.80,66.80,+0.10,"3,746",
109/02/26,"6,758,715","444,454,584",66.00,66.30,65.10,66.00,-0.80,"4,337",
109/02/27,"5,730,771","376,552,727",65.60,66.10,65.30,66.10,+0.10,"2,426",
109/03/02,"6,535,414","426,104,102",65.20,65.50,65.00,65.00,-1.10,"4,073",
109/03/03,"4,301,181","280,671,798",65.40,65.80,65.00,65.60,+0.60,"3,209",
109/03/04,"4,383,692","289,441,473",65.40,66.60,65.30,66.60,+1.00,"2,351",
109/03/05,"4,191,434","279,902,814",67.10,67.20,66.60,66.80,+0.20,"2,401",
109/03/06,"4,264,838","281,539,700",66.80,66.80,65.30,66.20,-0.60,"2,648",
109/03/09,"4,949,768","321,870,632",65.30,65.70,64.50,65.00,-1.20,"3,175",
109/03/10,"5,436,336","357,127,433",64.70,66.40,64.60,66.30,+1.30,"2,516",
109/03/11,"3,417,670","226,211,350",66.10,66.60,65.60,66.30, 0.00,"1,958",
109/03/12,"7,283,857","470,422,305",65.90,65.90,64.00,64.50,-1.80,"4,122",
109/03/13,"13,601,550","817,048,650",62.00,62.80,58.20,62.50,-2.00,"7,643",
109/03/16,"7,703,250","473,548,299",62.50,62.80,60.90,60.90,-1.60,"4,425",
109/03/17,"10,820,544","674,424,034",60.90,63.60,60.10,62.70,+1.80,"5,586",
109/03/18,"7,424,367","463,903,721",61.50,63.50,61.10,63.00,+0.30,"4,100",
109/03/19,"10,144,866","632,884,799",61.00,64.30,61.00,62.40,-0.60,"4,959",
109/03/20,"8,857,978","551,035,617",62.00,63.30,61.60,62.00,-0.40,"4,393",
109/03/23,"5,811,004","350,995,340",60.50,61.80,59.70,59.70,-2.30,"3,038",
109/03/24,"5,113,194","313,922,799",61.00,62.00,60.10,61.40,+1.70,"2,877",
109/03/25,"4,698,722","295,911,868",61.40,63.50,61.40,63.40,+2.00,"2,665",
109/03/26,"4,159,773","266,799,593",63.90,64.70,63.10,64.30,+0.90,"2,150",
109/03/27,"3,618,101","233,869,838",64.90,65.00,63.60,64.90,+0.60,"1,820",
109/03/30,"3,745,201","235,107,199",63.10,63.20,62.10,62.50,-2.40,"1,744",
109/03/31,"3,863,946","243,529,673",63.00,63.40,62.30,63.30,+0.80,"1,484",
109/05/04,"3,844,122","253,922,074",65.00,66.80,65.00,66.70,+0.30,"2,108",
109/05/05,"2,290,256","153,183,352",66.70,67.10,66.50,67.10,+0.40,"1,463",
109/05/06,"2,475,234","164,496,779",66.60,67.00,66.20,66.20,-0.90,"1,368",
109/05/07,"1,859,825","123,589,760",66.30,67.00,66.20,66.30,+0.10,"1,223",
109/05/08,"2,034,915","136,202,266",66.90,67.20,66.60,67.00,+0.70,962,
109/05/11,"1,779,125","120,097,238",67.30,67.70,67.20,67.40,+0.40,893,
109/05/12,"2,331,906","155,681,787",67.00,67.30,66.40,66.70,-0.70,"1,260",
109/05/13,"1,418,564","94,687,188",66.60,67.20,66.60,66.70, 0.00,712,
109/05/14,"1,571,951","103,648,466",66.60,66.60,65.50,65.90,-0.80,969,
109/05/15,"1,211,710","79,916,760",66.70,66.70,65.70,65.80,-0.10,606,
109/05/18,"1,761,252","116,301,353",65.50,66.40,65.50,66.40,+0.60,"1,021",
109/05/19,"2,576,821","170,883,806",67.70,67.70,66.00,66.00,-0.40,"1,499",
109/05/20,"2,681,938","176,986,608",66.50,66.50,65.70,65.80,-0.20,"1,463",
109/05/21,"3,047,440","201,198,512",65.70,66.30,65.60,66.20,+0.40,"1,110",
109/05/22,"3,082,944","201,946,417",65.70,65.80,65.20,65.20,-1.00,"1,697",
109/05/25,"1,669,863","108,558,322",65.30,65.50,64.20,65.30,+0.10,885,
109/05/26,"2,200,345","145,086,735",65.60,66.40,65.50,65.80,+0.50,"1,129",
109/05/27,"1,906,075","125,043,420",65.70,66.20,65.20,65.30,-0.50,"1,094",
109/05/28,"2,893,500","188,870,346",65.50,65.80,65.00,65.20,-0.10,"1,588",
109/05/29,"6,778,025","439,677,925",65.20,65.90,64.70,64.70,-0.50,"1,850",
109/06/01,"2,469,517","161,977,733",65.70,66.00,65.00,65.10,+0.40,"1,635",
109/06/02,"2,115,462","139,062,136",65.60,66.00,65.50,65.50,+0.40,"1,242",
109/06/03,"3,086,756","205,889,852",66.80,67.00,66.10,67.00,+1.50,"1,892",
109/06/04,"4,179,000","279,751,589",67.50,67.60,66.60,66.70,-0.30,"2,125",
109/06/05,"1,933,063","129,211,307",66.60,67.00,66.60,66.70, 0.00,"1,264",
109/06/08,"2,250,095","150,935,176",66.90,67.40,66.50,67.20,+0.50,"1,329",
109/06/09,"2,842,623","192,437,564",67.40,68.00,67.20,67.90,+0.70,"1,715",
109/06/10,"3,463,223","236,623,063",68.10,68.50,68.00,68.50,+0.60,"1,881",
109/06/11,"3,838,603","262,294,936",68.60,68.80,68.00,68.00,-0.50,"1,875",
109/06/12,"3,508,012","237,689,414",67.40,68.10,67.10,68.00, 0.00,"2,306",
109/06/15,"4,730,085","317,387,601",67.40,67.70,66.60,67.30,-0.70,"2,893",
109/06/16,"4,284,482","290,336,067",67.30,68.20,67.10,67.80,+0.50,"2,039",
109/06/17,"2,484,205","167,496,908",67.80,67.80,67.20,67.60,-0.20,"1,433",
109/06/18,"3,721,148","248,881,316",67.60,67.70,66.60,66.70,-0.90,"1,966",
109/06/19,"5,482,779","364,916,548",67.00,67.20,66.40,66.40,-0.30,"1,485",
109/06/22,"2,595,719","173,015,173",66.60,67.10,66.40,66.60,+0.20,"1,435",
109/06/23,"2,811,966","187,879,422",67.00,67.40,66.60,66.60, 0.00,"1,488",
109/06/24,"3,151,327","211,375,361",67.10,67.40,66.70,67.00,+0.40,"1,660",
109/06/29,"3,333,731","224,465,154",67.00,67.80,66.70,67.40,+0.40,"1,758",
109/06/30,"4,381,742","298,264,892",67.70,68.30,67.70,68.00,+0.60,"1,962",
109/07/01,"5,364,210","370,545,994",68.30,69.60,68.10,69.20,+1.20,"3,300",
109/07/02,"6,436,095","449,380,546",69.40,70.60,69.00,70.60,+1.40,"3,320",
109/07/03,"4,542,419","317,669,473",70.80,70.90,69.40,69.40,-1.20,"2,346",
109/07/06,"4,677,191","327,343,909",69.70,70.30,69.60,70.30,+0.90,"2,469",
109/07/07,"5,256,216","365,439,438",70.30,70.30,69.10,69.70,-0.60,"2,508",
109/07/08,"4,179,681","288,805,553",69.60,69.60,68.80,69.20,-0.50,"2,121",
109/07/09,"3,290,961","226,882,897",69.20,69.30,68.80,68.80,-0.40,"1,640",
109/07/10,"2,987,408","205,460,980",68.90,69.10,68.50,68.60,-0.20,"1,687",
109/07/13,"9,519,597","659,370,393",68.80,69.50,68.70,69.00,+0.40,"3,368",
109/07/14,"6,372,112","419,648,744",65.80,66.50,65.20,66.20,X0.00,"2,731",
109/07/15,"8,706,361","571,556,493",66.20,66.30,65.20,66.00,-0.20,"3,703",
109/07/16,"2,440,474","160,026,076",66.00,66.10,65.20,65.30,-0.70,"1,592",
109/07/17,"1,647,370","107,684,688",66.00,66.00,65.00,65.10,-0.20,"1,123",
109/07/20,"1,791,386","116,067,134",65.00,65.40,64.50,64.90,-0.20,"1,045",
109/07/21,"5,210,850","334,928,326",65.00,65.00,64.00,64.00,-0.90,"3,200",
109/07/22,"3,543,385","226,619,260",63.90,64.30,63.80,64.00, 0.00,"2,108",
109/07/23,"2,705,756","172,525,284",63.70,64.10,63.50,63.70,-0.30,"1,539",
109/07/24,"3,420,239","217,491,836",63.40,63.90,63.30,63.50,-0.20,"1,994",
109/07/27,"3,411,424","215,175,112",63.40,64.00,62.60,62.60,-0.90,"2,080",
109/07/28,"5,388,980","332,759,426",62.30,62.30,61.00,61.60,-1.00,"3,042",
109/07/29,"3,445,785","213,915,399",62.00,62.50,61.80,61.90,+0.30,"2,341",
109/07/30,"2,871,949","179,807,766",62.00,63.20,62.00,62.90,+1.00,"1,790",
109/07/31,"2,819,466","177,994,688",63.30,63.40,63.00,63.10,+0.20,"1,376",
109/08/03,"3,138,816","196,163,971",63.10,63.30,62.20,62.20,-0.90,"2,060",
109/08/04,"2,029,556","127,451,659",62.50,63.30,62.40,62.60,+0.40,"1,112",
109/08/05,"2,120,244","132,765,772",63.20,63.20,62.30,62.60, 0.00,"1,421",
109/08/06,"2,353,494","146,906,959",63.00,63.10,62.10,62.50,-0.10,"1,545",
109/08/07,"3,109,043","193,124,252",62.50,62.70,61.90,62.00,-0.50,"2,000",
109/08/10,"1,227,474","76,298,512",62.10,62.30,62.10,62.10,+0.10,867,
109/08/11,"2,220,231","137,654,874",62.00,62.40,61.90,62.00,-0.10,"1,441",
109/08/12,"2,115,916","131,213,246",62.00,62.30,61.70,62.30,+0.30,"1,212",
109/08/13,"3,239,001","203,849,358",62.50,63.90,62.20,63.20,+0.90,"1,708",
109/08/14,"2,630,811","164,831,669",63.00,63.00,62.50,62.60,-0.60,"1,246",
109/08/17,"3,302,324","208,211,637",62.90,63.30,62.60,63.10,+0.50,"1,427",
109/08/18,"2,435,013","153,070,303",63.20,63.30,62.70,62.90,-0.20,"1,476",
109/08/19,"2,667,890","167,677,249",62.90,63.10,62.70,62.80,-0.10,"1,578",
109/08/20,"3,543,747","219,755,001",62.70,62.70,61.60,61.90,-0.90,"2,383",
109/08/21,"2,265,357","141,294,691",62.40,62.80,62.00,62.60,+0.70,"1,365",
109/08/24,"1,337,420","83,380,763",62.60,62.70,62.10,62.30,-0.30,906,
109/08/25,"3,244,032","201,213,679",62.40,62.50,61.80,61.80,-0.50,"2,298",
109/08/26,"1,989,870","123,012,310",61.90,62.10,61.70,61.80, 0.00,"1,375",
109/08/27,"3,775,244","232,756,928",61.90,61.90,61.40,61.50,-0.30,"2,179",
109/08/28,"2,675,273","164,011,402",61.50,61.60,61.20,61.30,-0.20,"1,841",
109/08/31,"6,012,514","370,645,854",61.80,62.40,61.30,61.30, 0.00,"1,878",
109/09/01,"3,870,112","237,822,482",61.70,61.90,61.10,61.30, 0.00,"1,850",
109/09/02,"4,100,021","250,196,862",61.40,61.50,60.80,61.00,-0.30,"2,681",
109/09/03,"2,606,724","159,042,819",61.20,61.50,60.80,60.80,-0.20,"1,941",
109/09/04,"2,558,345","155,246,572",60.80,61.00,60.50,60.80, 0.00,"1,514",
109/09/07,"5,249,516","324,618,616",61.80,62.40,61.50,61.60,+0.80,"2,951",
109/09/08,"5,601,677","348,809,500",62.20,62.60,62.00,62.20,+0.60,"3,088",
109/09/09,"2,868,314","177,309,650",62.00,62.20,61.60,62.10,-0.10,"1,790",
109/09/10,"3,976,855","248,871,678",62.10,63.00,62.10,62.70,+0.60,"2,385",
109/09/11,"3,173,593","199,507,459",62.90,63.10,62.70,63.00,+0.30,"1,709",
109/09/14,"2,326,516","146,067,208",63.20,63.20,62.50,62.70,-0.30,"1,298",
109/09/15,"2,608,958","162,280,070",62.70,62.80,62.00,62.10,-0.60,"1,239",
109/09/16,"2,353,272","146,860,636",62.30,62.80,62.00,62.80,+0.70,"1,465",
109/09/17,"2,035,237","127,257,931",62.90,62.90,62.30,62.50,-0.30,"1,118",
109/09/18,"5,871,443","363,681,996",62.40,62.50,61.70,61.70,-0.80,"2,065",
109/09/21,"2,416,216","149,548,521",61.80,62.20,61.70,62.00,+0.30,"1,295",
109/09/22,"2,504,485","153,959,266",62.00,62.00,61.10,61.10,-0.90,"1,427",
109/09/23,"2,687,627","163,764,090",61.30,61.70,60.80,60.90,-0.20,"1,681",
109/09/24,"6,541,758","393,107,565",60.80,60.80,59.80,60.00,-0.90,"3,620",
109/09/25,"1,679,323","101,411,103",60.30,60.70,60.00,60.70,+0.70,795,
109/09/28,"1,438,706","88,095,116",60.80,61.50,60.80,61.50,+0.80,791,
109/09/29,"2,671,043","163,806,220",61.80,61.80,61.00,61.20,-0.30,"1,235",
109/09/30,"1,780,248","109,076,293",61.70,61.70,61.00,61.00,-0.20,"1,061",
109/10/05,"2,638,299","161,669,805",61.50,61.70,60.90,61.50,+0.50,"1,330",
109/10/06,"2,949,068","182,326,516",61.50,62.00,61.40,62.00,+0.50,"1,936",
109/10/07,"1,985,958","122,451,290",62.00,62.10,61.50,61.50,-0.50,"1,106",
109/10/08,"2,512,509","153,813,499",61.40,61.50,61.10,61.20,-0.30,"1,355",
109/10/12,"1,870,124","114,254,487",61.20,61.20,61.00,61.10,-0.10,"1,058",
109/10/13,"2,036,791","123,571,015",60.90,61.00,60.50,60.90,-0.20,"1,383",
109/10/14,"3,850,010","232,850,498",60.90,61.10,60.30,60.30,-0.60,"1,676",
109/10/15,"3,805,522","228,400,520",60.30,60.40,59.80,60.00,-0.30,"2,449",
109/10/16,"1,544,546","92,925,313",60.10,60.50,60.00,60.00, 0.00,"1,008",
109/10/19,"1,802,083","108,707,693",60.30,60.60,60.00,60.00, 0.00,"1,061",
109/10/20,"1,301,954","78,443,611",60.10,60.50,60.00,60.30,+0.30,909,
109/10/21,"2,103,704","126,540,104",60.40,60.50,60.00,60.00,-0.30,"1,607",
109/10/22,"4,375,572","263,089,002",60.00,60.50,59.90,60.20,+0.20,"1,913",
109/10/23,"1,479,890","89,293,432",60.40,60.50,60.20,60.40,+0.20,922,
109/10/26,"1,247,551","75,185,340",60.30,60.50,60.10,60.30,-0.10,972,
109/10/27,"1,746,072","105,614,681",60.30,60.60,60.20,60.60,+0.30,694,
109/10/28,"1,865,668","112,635,941",60.50,60.60,60.20,60.20,-0.40,"1,285",
109/10/29,"1,670,361","100,430,437",60.00,60.40,60.00,60.00,-0.20,"1,038",
109/10/30,"3,901,787","233,864,923",59.80,60.20,59.80,60.00, 0.00,"1,473",
109/11/02,"1,641,159","98,697,708",60.00,60.50,60.00,60.50,+0.50,"1,266",
109/11/03,"2,382,107","143,815,715",60.50,60.60,60.10,60.60,+0.10,"1,861",
109/11/04,"2,007,606","121,025,782",60.60,60.60,60.20,60.20,-0.40,"1,335",
109/11/05,"1,529,599","92,532,548",60.50,60.90,60.30,60.40,+0.20,975,
109/11/06,"2,356,191","142,885,286",60.60,60.80,60.50,60.50,+0.10,"1,180",
109/11/09,"2,510,686","152,478,411",60.70,61.00,60.50,60.90,+0.40,"1,363",
109/11/10,"2,508,481","153,121,988",60.90,61.20,60.90,61.00,+0.10,"1,297",
109/11/11,"3,114,565","190,065,164",61.00,61.30,60.80,61.30,+0.30,"1,819",
109/11/12,"2,748,751","168,005,263",61.30,61.30,61.00,61.00,-0.30,"1,350",
109/11/13,"2,495,285","152,634,064",61.00,61.40,61.00,61.00, 0.00,"1,379",
109/11/16,"4,848,171","297,282,698",61.50,61.80,60.90,61.40,+0.40,"2,809",
109/11/17,"4,806,841","293,452,758",61.40,61.50,60.80,61.00,-0.40,"2,593",
109/11/18,"3,314,160","202,626,988",61.00,61.40,61.00,61.10,+0.10,"1,799",
109/11/19,"3,500,427","213,658,267",61.10,61.50,60.80,60.90,-0.20,"1,930",
109/11/20,"3,703,977","224,958,153",61.00,61.20,60.50,60.80,-0.10,"2,485",
109/11/23,"3,833,772","233,957,058",61.00,61.40,60.80,61.20,+0.40,"2,165",
109/11/24,"2,496,068","151,917,838",61.20,61.20,60.70,60.70,-0.50,"1,538",
109/11/25,"2,921,601","177,849,732",61.10,61.20,60.70,61.00,+0.30,"2,085",
109/11/26,"2,966,490","181,048,188",61.10,61.20,60.80,61.20,+0.20,"1,703",
109/11/27,"3,225,923","197,238,198",61.20,61.40,60.90,61.20, 0.00,"1,956",
109/11/30,"16,528,550","1,022,347,873",61.30,62.00,61.00,62.00,+0.80,"3,301",
109/12/01,"3,945,282","241,954,716",61.90,61.90,61.00,61.20,-0.80,"2,280",
109/12/02,"4,248,242","258,446,269",61.20,61.20,60.70,60.70,-0.50,"2,376",
109/12/03,"3,283,734","199,011,666",60.70,60.80,60.50,60.50,-0.20,"2,229",
109/12/04,"2,672,944","162,859,464",60.90,61.10,60.70,60.80,+0.30,"1,847",
109/12/07,"3,252,319","198,331,299",61.20,61.30,60.80,61.30,+0.50,"1,866",
109/12/08,"3,276,768","199,571,000",61.10,61.10,60.80,60.80,-0.50,"1,880",
109/12/09,"4,140,920","252,937,017",61.00,61.30,60.80,61.00,+0.20,"2,072",
109/12/10,"3,248,511","198,383,799",61.00,61.30,61.00,61.00, 0.00,"2,112",
109/12/11,"3,910,044","238,329,965",61.10,61.30,60.70,60.90,-0.10,"2,341",
109/12/14,"3,619,556","220,736,098",60.90,61.30,60.70,60.70,-0.20,"2,300",
109/12/15,"2,943,238","178,769,795",60.70,60.90,60.60,60.80,+0.10,"1,956",
109/12/16,"4,298,726","263,028,691",61.00,61.60,60.90,61.30,+0.50,"2,781",
109/12/17,"2,150,297","131,906,373",61.30,61.50,61.20,61.40,+0.10,"1,341",
109/12/18,"4,452,239","271,352,274",61.50,61.60,60.60,60.60,-0.80,"2,245",
109/12/21,"2,949,157","180,600,361",61.00,61.50,60.90,61.50,+0.90,"1,541",
109/12/22,"2,391,109","146,551,948",61.50,61.50,61.10,61.10,-0.40,"1,176",
109/12/23,"1,699,516","103,820,062",61.00,61.30,60.80,61.20,+0.10,721,
109/12/24,"3,499,702","212,978,580",61.20,61.20,60.70,60.70,-0.50,"1,921",
109/12/25,"1,803,039","109,588,040",60.70,61.00,60.70,60.80,+0.10,"1,197",
109/12/28,"2,109,838","128,926,667",60.90,61.30,60.80,61.30,+0.50,"1,181",
109/12/29,"1,879,281","115,101,884",61.30,61.50,61.00,61.40,+0.10,"1,034",
109/12/30,"4,010,458","247,355,992",61.40,62.00,61.30,61.90,+0.50,"2,356",
109/12/31,"3,096,804","190,496,766",61.80,61.80,61.20,61.20,-0.70,"1,408",
110/01/04,"3,521,263","215,326,649",61.20,61.30,61.00,61.20, 0.00,"1,698",
110/01/05,"2,383,681","145,955,020",61.20,61.60,60.80,61.40,+0.20,"1,439",
110/01/06,"2,800,807","171,324,586",61.10,61.40,61.00,61.30,-0.10,"1,745",
110/01/07,"2,492,626","152,720,425",61.10,61.50,61.00,61.40,+0.10,"1,395",
110/01/08,"5,244,714","323,452,411",61.40,62.00,61.30,62.00,+0.60,"2,851",
110/01/11,"2,272,692","140,453,449",62.00,62.00,61.50,62.00, 0.00,"1,394",
110/01/12,"4,441,808","275,735,530",61.90,62.40,61.60,62.00, 0.00,"2,370",
110/01/13,"5,267,624","329,226,712",62.20,62.80,62.10,62.80,+0.80,"2,666",
110/01/14,"3,338,295","208,500,295",62.80,62.90,62.10,62.20,-0.60,"2,103",
110/01/15,"5,190,627","321,279,055",62.00,62.60,61.30,61.30,-0.90,"2,789",
110/01/18,"2,488,637","152,635,931",61.30,61.70,61.10,61.30, 0.00,"1,492",
110/01/19,"2,750,330","168,093,414",61.30,61.60,61.00,61.00,-0.30,"1,918",
110/01/20,"5,593,285","339,946,417",61.10,61.20,60.30,60.30,-0.70,"3,317",
110/01/21,"2,494,743","151,264,910",60.50,60.90,60.40,60.40,+0.10,"1,878",
110/01/22,"4,652,495","281,868,387",61.00,61.30,60.30,60.40, 0.00,"2,343",
110/01/25,"3,038,142","184,903,585",60.60,61.20,60.50,60.80,+0.40,"1,643",
110/01/26,"3,462,620","209,971,752",60.80,61.00,60.40,60.60,-0.20,"2,098",
110/01/27,"4,963,182","300,087,601",60.90,60.90,60.30,60.30,-0.30,"2,260",
110/01/28,"4,518,550","272,258,405",60.30,60.70,60.10,60.20,-0.10,"2,644",
110/01/29,"6,619,558","397,455,162",60.00,60.20,60.00,60.00,-0.20,"3,616",
110/02/01,"3,200,916","192,371,017",60.10,60.60,60.00,60.00, 0.00,"2,325",
110/02/02,"4,022,535","241,488,958",60.00,60.30,59.80,60.10,+0.10,"2,563",
110/02/03,"4,456,396","267,175,023",60.20,60.20,59.80,59.90,-0.20,"2,144",
110/02/04,"2,780,322","166,881,847",60.00,60.10,59.90,60.00,+0.10,"1,340",
110/02/05,"2,653,217","159,358,382",60.00,60.30,59.90,60.20,+0.20,"1,377",
110/02/17,"6,911,686","415,188,088",60.20,60.30,59.90,60.30,+0.10,"3,638",
110/02/18,"3,659,847","220,221,478",60.30,60.40,60.00,60.20,-0.10,"2,042",
110/02/19,"3,188,454","191,462,855",60.10,60.20,60.00,60.00,-0.20,"1,809",
110/02/22,"4,342,096","261,043,145",60.00,60.40,60.00,60.00, 0.00,"2,503",
110/02/23,"5,134,668","309,053,282",60.10,60.50,60.10,60.20,+0.20,"2,715",
110/02/24,"5,211,457","316,225,583",60.40,60.90,60.40,60.80,+0.60,"2,781",
110/02/25,"5,648,024","344,918,974",61.00,61.50,60.60,61.50,+0.70,"3,469",
110/02/26,"13,572,338","836,194,171",61.90,62.00,61.10,61.80,+0.30,"4,675",
110/03/02,"6,020,964","373,959,878",62.00,62.30,61.80,62.00,+0.20,"3,360",
110/03/03,"5,484,520","342,161,061",62.30,62.70,62.10,62.40,+0.40,"2,915",
110/03/04,"6,421,168","398,914,806",62.40,62.50,61.80,62.00,-0.40,"3,390",
110/03/05,"4,192,340","260,898,504",61.80,62.60,61.50,62.60,+0.60,"2,348",
110/03/08,"5,580,139","347,533,927",62.70,62.70,62.00,62.10,-0.50,"2,124",
110/03/09,"3,890,520","243,698,959",62.10,62.90,62.10,62.90,+0.80,"2,398",
110/03/10,"5,187,522","326,846,805",63.00,63.30,62.60,63.30,+0.40,"2,856",
110/03/11,"4,265,449","269,640,934",63.30,63.50,63.10,63.10,-0.20,"2,358",
110/03/12,"4,404,411","276,950,151",63.40,63.40,62.60,62.90,-0.20,"2,524",
110/03/15,"2,844,215","178,276,991",62.70,62.90,62.60,62.60,-0.30,"1,482",
110/03/16,"4,316,871","271,496,870",62.80,63.10,62.70,63.00,+0.40,"2,248",
110/03/17,"4,685,029","294,874,535",63.00,63.30,62.70,63.00, 0.00,"2,701",
110/03/18,"4,835,848","305,815,381",62.90,63.50,62.90,63.30,+0.30,"2,368",
110/03/19,"10,069,626","637,967,051",63.00,63.70,62.90,63.70,+0.40,"2,835",
110/03/22,"4,861,757","305,894,952",63.10,63.10,62.60,62.90,-0.80,"2,649",
110/03/23,"5,753,144","360,276,342",62.90,63.10,62.10,62.70,-0.20,"2,726",
110/03/24,"3,287,871","207,524,003",62.70,63.50,62.40,63.10,+0.40,"1,435",
110/03/25,"2,503,523","157,895,836",63.10,63.30,62.90,63.20,+0.10,"1,369",
110/03/26,"3,679,617","232,066,778",63.20,63.40,62.90,63.10,-0.10,"1,999",
110/03/29,"3,186,959","201,804,500",63.30,63.50,63.20,63.40,+0.30,"1,796",
110/03/30,"4,595,605","292,126,605",63.50,63.90,63.30,63.80,+0.40,"2,312",
110/03/31,"4,751,474","304,525,202",64.00,64.30,63.90,64.10,+0.30,"2,431",
110/04/01,"3,385,738","217,256,807",64.10,64.70,63.80,64.10, 0.00,"1,595",
110/04/06,"5,193,766","335,826,574",64.50,65.20,64.20,65.20,+1.10,"3,222",
110/04/07,"4,149,877","270,588,722",65.20,65.60,64.80,65.50,+0.30,"2,248",
110/04/08,"5,665,093","368,907,431",65.40,65.80,64.70,64.80,-0.70,"3,031",
110/04/09,"4,830,314","314,565,953",64.80,65.30,64.80,65.20,+0.40,"1,790",
110/04/12,"2,736,850","178,289,687",65.10,65.40,64.90,65.30,+0.10,"1,703",
110/04/13,"2,564,736","167,513,580",65.30,65.40,65.10,65.40,+0.10,"1,795",
110/04/14,"2,712,356","177,063,346",65.40,65.50,65.10,65.30,-0.10,"1,524",
110/04/15,"2,958,700","193,651,103",65.30,65.70,65.20,65.60,+0.30,"1,597",
110/04/16,"2,997,692","196,737,587",65.60,65.80,65.50,65.80,+0.20,"1,638",
110/04/19,"2,380,377","156,494,080",65.80,66.00,65.60,65.90,+0.10,"1,515",
110/04/20,"3,473,107","230,129,211",65.90,66.60,65.90,66.60,+0.70,"2,125",
110/04/21,"2,262,816","150,609,171",66.50,66.70,66.40,66.70,+0.10,"1,435",
110/04/22,"3,393,764","225,348,666",66.60,66.80,66.10,66.60,-0.10,"2,117",
110/04/23,"2,352,019","156,058,455",66.50,66.60,66.20,66.60, 0.00,"1,243",
110/04/26,"2,055,621","136,397,526",66.60,66.70,66.20,66.40,-0.20,"1,287",
110/04/27,"3,947,293","260,308,698",66.40,66.50,65.70,65.80,-0.60,"2,330",
110/04/28,"3,646,340","237,772,950",65.70,66.00,65.00,65.10,-0.70,"2,106",
110/04/29,"3,950,734","256,992,075",64.90,65.20,64.80,65.10, 0.00,"1,879",
110/06/01,"1,275,434","82,261,111",64.40,64.70,64.30,64.60,+0.20,765,
110/06/02,"2,527,028","163,649,523",64.60,65.00,64.40,65.00,+0.40,"1,520",
110/06/03,"1,725,448","112,292,696",65.00,65.30,64.80,65.30,+0.30,998,
110/06/04,"1,561,544","101,719,478",64.70,65.50,64.70,65.50,+0.20,966,
