日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,註記
109/05/29,"9,431,397","367,758,225",38.60,39.95,38.20,39.95,+1.35,"4,646",
109/06/01,"16,485,098","661,412,165",39.75,40.65,39.25,40.55,+0.60,"8,364",
109/06/02,"24,609,443","1,020,265,935",41.10,42.05,40.70,41.70,+1.15,"13,097",
109/06/03,"14,675,453","615,641,097",42.10,42.30,41.40,42.10,+0.40,"7,101",
109/06/04,"13,500,517","556,706,592",42.20,42.45,40.70,40.85,-1.25,"6,577",
109/06/05,"6,839,269","279,486,545",40.90,41.30,40.35,40.90,+0.05,"3,484",
109/06/08,"6,666,912","274,698,219",41.60,41.70,40.85,40.85,-0.05,"3,048",
109/06/09,"26,562,866","1,111,374,006",41.80,42.80,41.00,41.00,+0.15,"13,228",
109/06/10,"10,514,166","434,094,524",40.90,41.85,40.60,41.70,+0.70,"5,263",
109/06/11,"13,738,001","557,131,784",41.60,41.95,39.50,39.75,-1.95,"7,164",
109/06/12,"6,894,115","267,513,078",38.30,39.30,38.15,39.30,-0.45,"3,866",
109/06/15,"5,146,150","203,941,806",39.30,40.30,38.75,39.40,+0.10,"3,465",
109/06/16,"5,438,457","219,923,430",40.10,40.80,39.80,40.70,+1.30,"2,991",
109/06/17,"5,590,227","229,304,998",40.90,41.50,40.55,40.95,+0.25,"2,928",
109/06/18,"5,414,683","223,600,684",41.15,41.55,40.80,41.40,+0.45,"2,847",
109/06/19,"9,576,734","399,820,973",41.75,42.15,41.35,41.35,-0.05,"4,540",
109/06/22,"11,168,856","466,282,503",41.80,42.45,41.10,41.25,-0.10,"5,710",
109/06/23,"10,472,909","435,332,642",41.40,42.10,40.85,41.25, 0.00,"4,796",
109/06/24,"10,202,404","418,669,888",41.35,41.65,40.70,40.95,-0.30,"4,827",
109/06/29,"6,328,663","258,319,762",40.30,41.50,40.10,40.75,-0.20,"3,405",
109/06/30,"8,786,416","363,833,410",41.10,41.75,40.80,41.75,+1.00,"4,118",
109/07/01,"18,046,390","768,797,692",42.15,43.00,42.05,42.45,+0.70,"9,825",
109/07/02,"20,942,735","886,392,450",43.05,43.65,41.60,41.85,-0.60,"11,891",
109/07/03,"13,717,356","562,680,996",41.50,41.55,40.50,40.85,-1.00,"7,206",
109/07/06,"9,572,143","395,910,449",41.10,41.70,40.95,41.35,+0.50,"4,146",
109/07/07,"9,890,576","404,314,179",41.60,41.80,40.40,40.60,-0.75,"5,345",
109/07/08,"28,988,387","1,218,517,354",40.35,43.10,40.20,42.60,+2.00,"13,809",
109/07/09,"22,922,114","982,330,088",43.00,43.40,42.15,43.15,+0.55,"10,888",
109/07/10,"54,503,772","2,394,408,924",44.00,45.35,42.00,42.00,-1.15,"26,290",
109/07/13,"32,589,399","1,444,361,214",42.70,45.40,42.25,45.40,+3.40,"16,487",
109/07/14,"25,840,600","1,162,777,415",45.70,45.95,44.15,45.00,-0.40,"13,144",
109/07/15,"63,242,154","2,958,700,589",45.80,48.75,44.60,45.20,+0.20,"31,995",
109/07/16,"37,429,915","1,741,735,846",46.30,47.45,45.25,47.45,+2.25,"18,032",
109/07/17,"28,969,291","1,358,067,052",48.00,48.30,45.90,46.45,-1.00,"15,207",
109/07/20,"16,351,032","758,490,443",46.80,47.25,45.05,46.90,+0.45,"7,892",
109/07/21,"36,733,773","1,783,201,662",47.60,49.40,47.50,48.30,+1.40,"19,205",
109/07/22,"48,741,700","2,478,993,935",49.00,52.40,48.50,52.30,+4.00,"23,019",
109/07/23,"35,922,090","1,853,347,356",53.00,53.50,50.50,50.90,-1.40,"18,419",
109/07/24,"24,528,284","1,207,032,769",50.40,50.60,48.05,48.55,-2.35,"12,556",
109/07/27,"14,914,678","718,243,644",49.20,49.50,47.00,47.95,-0.60,"7,352",
109/07/28,"19,941,245","935,348,270",48.40,48.45,45.65,46.00,-1.95,"9,726",
109/07/29,"13,817,366","645,659,154",46.30,47.75,46.05,46.20,+0.20,"6,779",
109/07/30,"8,408,909","390,395,381",46.50,47.15,46.10,46.25,+0.05,"4,244",
109/07/31,"12,175,669","566,851,874",46.50,47.45,45.85,47.20,+0.95,"6,509",
109/08/03,"10,128,738","469,180,869",46.80,47.25,45.80,45.85,-1.35,"5,802",
109/08/04,"9,846,295","446,644,668",46.05,46.35,45.00,45.30,-0.55,"5,066",
109/08/05,"14,075,127","657,724,758",45.65,47.45,45.60,47.30,+2.00,"7,996",
109/08/06,"11,068,048","515,876,278",47.30,47.40,46.10,46.55,-0.75,"6,215",
109/08/07,"9,259,815","434,675,277",46.30,47.35,46.20,47.05,+0.50,"4,963",
109/08/10,"46,918,478","2,324,416,400",51.60,51.60,47.00,47.20,+0.15,"21,834",
109/08/11,"20,656,719","955,910,052",47.40,47.65,45.30,46.05,-1.15,"11,161",
109/08/12,"50,478,437","2,482,467,082",46.70,50.60,46.55,50.60,+4.55,"24,305",
109/08/13,"76,290,819","4,176,077,296",52.00,55.60,51.60,55.60,+5.00,"27,195",
109/08/14,"66,705,982","3,727,854,952",56.00,57.50,54.10,56.60,+1.00,"32,900",
109/08/17,"45,000,980","2,582,842,459",56.60,59.70,56.30,56.50,-0.10,"23,921",
109/08/18,"22,359,879","1,272,099,066",57.10,58.10,55.70,57.20,+0.70,"11,604",
109/08/19,"50,488,027","3,063,664,071",58.50,62.90,57.20,62.90,+5.70,"23,988",
109/08/20,"97,706,128","5,980,619,014",63.70,65.70,56.70,58.50,-4.40,"49,922",
109/08/21,"61,048,862","3,800,241,480",60.60,64.30,59.80,63.80,+5.30,"32,145",
109/08/24,"64,457,939","4,222,939,431",64.00,67.60,63.10,64.70,+0.90,"34,524",
109/08/25,"54,875,700","3,683,054,932",66.30,68.50,65.80,68.50,+3.80,"28,908",
109/08/26,"28,456,562","1,935,275,716",68.00,69.30,67.00,67.70,-0.80,"15,762",
109/08/27,"38,569,044","2,632,550,656",68.60,70.00,66.40,67.40,-0.30,"21,059",
109/08/28,"32,690,109","2,121,825,737",67.50,67.60,63.40,64.60,-2.80,"18,123",
109/08/31,"61,919,899","4,253,498,478",67.50,70.30,66.60,70.20,+5.60,"31,229",
109/09/01,"31,559,650","2,138,971,066",69.90,70.10,66.80,67.20,-3.00,"16,962",
109/09/02,"20,456,329","1,377,695,498",67.50,68.60,66.20,67.80,+0.60,"11,205",
109/09/03,"32,928,041","2,258,554,842",68.80,70.60,66.80,67.10,-0.70,"18,190",
109/09/04,"32,799,871","2,226,062,904",65.60,69.60,65.00,68.10,+1.00,"16,905",
109/09/07,"17,185,526","1,155,827,606",68.20,69.20,65.60,66.20,-1.90,"8,973",
109/09/08,"20,753,411","1,340,390,215",66.30,67.10,63.50,65.00,-1.20,"11,820",
109/09/09,"11,151,510","717,143,028",64.20,65.30,63.20,64.20,-0.80,"6,250",
109/09/10,"14,229,321","924,109,744",64.80,66.20,64.00,64.10,-0.10,"7,973",
109/09/11,"10,442,995","657,952,283",64.10,64.20,62.10,62.50,-1.60,"5,950",
109/09/14,"10,514,505","675,624,416",63.00,65.30,62.70,64.60,+2.10,"5,962",
109/09/15,"14,217,975","931,905,166",64.60,66.60,64.20,65.30,+0.70,"7,825",
109/09/16,"13,287,565","882,852,005",66.30,67.20,65.60,66.40,+1.10,"7,184",
109/09/17,"27,808,599","1,894,571,785",67.50,69.30,67.00,67.60,+1.20,"15,016",
109/09/18,"15,426,676","1,057,015,085",68.10,69.60,67.30,67.30,-0.30,"8,119",
109/09/21,"17,982,606","1,242,575,413",68.80,69.90,68.10,68.40,+1.10,"9,898",
109/09/22,"24,647,272","1,709,217,969",69.20,70.40,68.10,68.70,+0.30,"14,382",
109/09/23,"50,970,214","3,632,695,894",69.00,74.00,68.10,71.00,X0.00,"28,316",
109/09/24,"41,970,199","2,871,277,783",70.20,71.90,65.00,65.30,-5.70,"23,848",
109/09/25,"35,583,457","2,360,821,288",66.40,68.10,63.50,65.20,-0.10,"20,054",
109/09/28,"24,767,802","1,614,328,886",67.00,67.10,63.70,65.00,-0.20,"13,519",
109/09/29,"21,351,788","1,412,070,581",65.30,67.20,65.00,66.40,+1.40,"11,387",
109/09/30,"20,699,810","1,357,841,870",66.50,67.20,64.00,67.10,+0.70,"11,225",
109/10/05,"12,619,680","849,041,902",67.10,68.00,66.00,68.00,+0.90,"7,076",
109/10/06,"19,501,541","1,337,800,008",68.80,70.00,67.60,68.40,+0.40,"11,062",
109/10/07,"10,175,438","700,068,222",67.60,69.40,67.60,69.20,+0.80,"5,970",
109/10/08,"13,203,420","906,224,760",69.90,69.90,68.00,68.00,-1.20,"6,929",
109/10/12,"17,181,193","1,192,434,341",68.20,70.00,68.00,69.80,+1.80,"9,053",
109/10/13,"7,754,054","537,776,964",69.80,70.00,68.60,69.90,+0.10,"4,580",
109/10/14,"35,469,951","2,579,801,927",69.60,74.50,69.30,74.50,+4.60,"19,894",
109/10/15,"34,190,940","2,455,216,149",74.00,74.80,70.00,70.00,-4.50,"18,786",
109/10/16,"16,135,414","1,112,186,252",70.10,70.80,67.80,68.10,-1.90,"9,487",
109/10/19,"10,587,101","738,157,200",68.90,70.50,68.30,70.40,+2.30,"6,222",
109/10/20,"8,091,215","563,126,690",70.40,71.00,69.00,69.20,-1.20,"4,684",
109/10/21,"5,321,758","366,781,393",69.80,69.90,68.20,68.60,-0.60,"3,077",
109/10/22,"7,673,663","519,299,884",68.70,68.80,67.00,68.00,-0.60,"4,701",
109/10/23,"9,897,428","688,473,212",68.60,70.10,68.20,69.60,+1.60,"5,867",
109/10/26,"20,331,274","1,449,436,871",70.60,72.40,70.30,70.70,+1.10,"12,021",
109/10/27,"9,697,843","681,694,310",70.00,71.30,69.40,70.10,-0.60,"5,710",
109/10/28,"9,841,866","675,151,652",69.60,70.50,67.90,68.10,-2.00,"5,819",
109/10/29,"10,082,921","673,574,824",66.80,68.50,65.30,68.00,-0.10,"5,904",
109/10/30,"7,258,718","488,686,219",67.50,68.80,66.20,67.30,-0.70,"4,268",
109/11/02,"5,855,476","388,086,408",67.70,67.70,65.80,66.10,-1.20,"3,430",
109/11/03,"4,883,432","327,522,160",66.70,67.60,66.20,67.30,+1.20,"2,908",
109/11/04,"7,079,035","478,061,537",67.30,68.40,66.20,68.40,+1.10,"4,116",
109/11/05,"9,100,528","628,903,296",68.40,69.70,68.00,69.00,+0.60,"4,821",
109/11/06,"16,775,365","1,170,000,401",69.80,71.50,67.70,68.00,-1.00,"9,380",
109/11/09,"32,611,115","2,338,771,486",68.90,74.20,68.80,71.70,+3.70,"18,113",
109/11/10,"26,780,277","1,939,087,095",71.50,74.30,70.80,71.80,+0.10,"14,959",
109/11/11,"27,368,326","1,938,007,967",72.10,73.50,69.40,70.00,-1.80,"14,518",
109/11/12,"69,346,009","5,203,678,043",71.20,77.00,70.70,77.00,+7.00,"32,009",
109/11/13,"64,769,056","4,947,676,380",77.80,78.40,74.80,74.90,-2.10,"33,820",
109/11/16,"39,512,932","3,029,615,153",75.80,77.80,75.00,77.30,+2.40,"21,482",
109/11/17,"27,238,183","2,036,872,006",76.60,77.00,73.40,73.90,-3.40,"16,037",
109/11/18,"20,861,553","1,571,695,485",73.50,76.40,73.50,75.60,+1.70,"12,620",
109/11/19,"22,809,060","1,752,240,397",75.60,77.70,75.50,77.00,+1.40,"13,314",
109/11/20,"36,219,345","2,815,966,839",77.00,79.90,76.30,76.50,-0.50,"20,682",
109/11/23,"12,519,302","960,648,615",76.10,77.50,75.70,77.20,+0.70,"7,135",
109/11/24,"10,783,983","826,769,775",77.00,77.80,75.60,76.50,-0.70,"6,482",
109/11/25,"11,683,842","882,927,477",77.00,77.30,74.10,74.90,-1.60,"6,811",
109/11/26,"9,056,520","677,179,095",75.30,75.60,74.00,74.80,-0.10,"5,481",
109/11/27,"8,443,393","628,458,654",74.50,75.60,73.60,75.00,+0.20,"5,180",
109/11/30,"6,822,578","507,404,138",75.50,75.50,73.90,73.90,-1.10,"4,045",
109/12/01,"11,888,512","861,677,758",74.10,74.50,71.80,72.50,-1.40,"7,285",
109/12/02,"11,558,155","840,075,164",72.90,74.20,72.00,72.20,-0.30,"7,519",
109/12/03,"8,373,042","598,887,479",72.00,72.40,70.80,71.90,-0.30,"5,167",
109/12/04,"8,524,388","608,355,892",71.80,72.70,70.80,71.00,-0.90,"5,150",
109/12/07,"9,441,944","669,205,797",71.40,72.20,70.20,70.70,-0.30,"6,405",
109/12/08,"9,842,077","705,694,832",70.90,72.70,70.30,72.70,+2.00,"6,166",
109/12/09,"10,978,524","786,096,718",72.70,73.00,71.00,71.40,-1.30,"6,665",
109/12/10,"13,953,789","966,995,058",70.80,71.00,68.00,69.00,-2.40,"8,920",
109/12/11,"6,851,332","474,260,208",69.50,70.30,68.30,69.00, 0.00,"4,396",
109/12/14,"4,308,001","298,733,738",69.00,70.10,68.30,69.40,+0.40,"2,458",
109/12/15,"6,896,664","468,271,325",69.40,69.40,67.00,67.10,-2.30,"4,087",
109/12/16,"8,093,948","544,651,818",67.50,68.30,66.80,67.10, 0.00,"4,555",
109/12/17,"6,729,320","455,926,447",67.30,68.50,67.00,68.10,+1.00,"4,448",
109/12/18,"4,785,449","323,683,475",67.50,68.30,67.10,67.40,-0.70,"3,138",
109/12/21,"3,605,403","240,251,789",67.10,67.60,66.10,66.70,-0.70,"2,087",
109/12/22,"4,831,437","325,252,153",66.80,68.30,66.00,66.10,-0.60,"3,241",
109/12/23,"2,801,745","188,251,500",66.80,67.70,66.30,67.60,+1.50,"1,818",
109/12/24,"4,592,848","314,287,774",68.20,68.90,67.90,68.60,+1.00,"2,701",
109/12/25,"2,887,590","196,000,377",68.40,68.60,67.40,67.60,-1.00,"1,817",
109/12/28,"4,683,399","314,137,609",68.00,68.20,66.70,66.80,-0.80,"3,073",
109/12/29,"3,711,064","248,906,528",66.90,67.60,66.70,67.00,+0.20,"2,024",
109/12/30,"4,503,616","299,898,771",67.10,67.60,66.10,66.50,-0.50,"2,915",
109/12/31,"4,486,371","296,638,303",66.50,67.00,65.60,66.10,-0.40,"3,035",
110/01/04,"17,235,229","1,122,718,935",66.30,67.50,62.80,67.50,+1.40,"10,000",
110/01/05,"9,854,918","646,948,412",65.60,66.70,65.00,65.70,-1.80,"5,256",
110/01/06,"9,586,822","625,509,717",66.00,67.00,64.00,64.30,-1.40,"5,230",
110/01/07,"5,013,755","327,491,083",64.70,65.90,64.70,65.40,+1.10,"2,846",
110/01/08,"18,679,426","1,261,965,810",65.60,68.80,65.60,67.90,+2.50,"11,126",
110/01/11,"5,618,015","375,169,596",67.60,67.60,66.20,67.00,-0.90,"3,513",
110/01/12,"20,237,214","1,387,744,458",66.80,69.80,66.60,68.10,+1.10,"12,179",
110/01/13,"26,344,395","1,856,755,803",68.00,72.00,67.70,71.00,+2.90,"15,375",
110/01/14,"47,984,160","3,578,709,170",73.10,76.00,72.00,75.50,+4.50,"26,262",
110/01/15,"21,778,508","1,622,237,480",76.40,76.50,72.70,74.70,-0.80,"12,485",
110/01/18,"18,666,387","1,387,706,639",75.40,76.00,73.10,73.50,-1.20,"10,733",
110/01/19,"10,513,300","777,498,532",74.40,75.10,72.40,72.90,-0.60,"6,139",
110/01/20,"13,761,278","963,378,111",72.50,73.20,67.90,68.20,-4.70,"7,777",
110/01/21,"9,705,657","678,733,295",69.90,71.90,68.50,69.30,+1.10,"5,760",
110/01/22,"5,986,874","415,857,723",68.70,70.40,68.20,70.20,+0.90,"3,779",
110/01/25,"3,874,792","270,126,790",69.50,70.50,68.70,69.60,-0.60,"2,373",
110/01/26,"4,284,747","296,739,441",70.40,70.70,68.20,68.30,-1.30,"2,660",
110/01/27,"3,500,842","239,989,410",68.90,69.20,67.60,68.80,+0.50,"2,192",
110/01/28,"8,921,155","594,640,120",67.40,67.80,66.00,66.10,-2.70,"5,015",
110/01/29,"4,973,883","332,319,698",67.10,67.80,65.70,65.90,-0.20,"3,248",
110/02/01,"4,571,163","296,437,115",65.70,66.20,63.80,65.20,-0.70,"2,628",
110/02/02,"4,026,273","264,296,040",65.50,66.60,64.80,65.90,+0.70,"2,251",
110/02/03,"2,751,624","180,776,065",65.90,66.40,65.10,65.40,-0.50,"1,660",
110/02/04,"3,356,050","216,736,656",65.00,65.80,64.20,64.30,-1.10,"2,199",
110/02/05,"2,745,248","177,107,928",65.00,65.10,64.00,64.40,+0.10,"1,630",
110/02/17,"4,096,788","272,392,870",65.70,67.30,65.30,66.90,+2.50,"2,795",
110/02/18,"3,460,470","232,796,122",67.00,67.80,66.20,67.60,+0.70,"2,209",
110/02/19,"4,271,980","292,335,394",67.70,69.00,67.40,68.30,+0.70,"2,704",
110/02/22,"3,553,066","242,754,631",68.80,69.00,67.70,68.70,+0.40,"2,423",
110/02/23,"3,174,389","215,916,980",68.10,68.60,67.60,68.20,-0.50,"1,938",
110/02/24,"3,809,400","256,823,725",68.00,68.50,66.80,66.80,-1.40,"2,315",
110/02/25,"2,974,833","199,828,701",67.60,68.20,66.60,66.90,+0.10,"1,949",
110/02/26,"10,267,460","691,343,940",66.00,68.90,65.80,66.40,-0.50,"5,953",
110/03/02,"3,901,523","257,877,598",67.30,67.40,65.50,65.60,-0.80,"2,565",
110/03/03,"2,789,585","181,744,742",65.80,66.00,64.60,65.50,-0.10,"1,865",
110/03/04,"3,744,393","241,689,925",65.00,65.50,64.20,64.50,-1.00,"2,583",
110/03/05,"2,939,155","187,395,883",63.50,64.20,63.50,63.70,-0.80,"2,135",
110/03/08,"2,940,555","186,884,612",64.40,64.50,62.80,63.20,-0.50,"1,920",
110/03/09,"5,744,835","354,226,305",62.80,63.50,61.00,61.40,-1.80,"3,827",
110/03/10,"4,166,643","256,348,140",62.20,62.40,61.10,61.30,-0.10,"2,806",
110/03/11,"5,383,020","336,042,026",62.00,63.00,61.90,63.00,+1.70,"3,171",
110/03/12,"4,446,923","284,419,867",64.50,64.60,63.20,64.20,+1.20,"2,795",
110/03/15,"3,080,230","195,774,698",64.20,64.30,63.10,63.60,-0.60,"2,080",
110/03/16,"2,635,184","168,188,371",63.70,64.20,63.30,63.80,+0.20,"1,760",
110/03/17,"3,063,840","197,203,350",64.10,64.80,63.80,64.40,+0.60,"1,980",
110/03/18,"3,424,123","221,825,735",64.70,65.20,64.30,65.20,+0.80,"2,217",
110/03/19,"2,109,432","136,314,613",64.60,65.00,64.30,64.80,-0.40,"1,355",
110/03/22,"3,221,681","210,531,914",65.00,65.90,64.40,65.50,+0.70,"2,127",
110/03/23,"12,210,771","820,030,681",66.50,67.90,66.10,67.80,+2.30,"7,112",
110/03/24,"8,610,269","575,800,574",67.90,68.00,66.20,66.20,-1.60,"4,991",
110/03/25,"6,109,181","409,873,963",66.80,67.60,66.40,67.20,+1.00,"3,562",
110/03/26,"16,591,142","1,068,565,807",67.80,68.20,66.80,67.20, 0.00,"4,342",
110/03/29,"14,874,991","973,351,426",67.20,67.50,66.30,66.50,-0.70,"3,769",
110/03/30,"4,665,372","311,609,362",67.00,67.20,66.40,66.70,+0.20,"2,571",
