日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,註記
109/04/21,"8,294,000","351,948,337",43.05,43.25,42.00,42.25,-1.10,"3,698",
109/04/22,"7,654,087","318,202,472",41.60,41.85,41.30,41.55,-0.70,"3,294",
109/04/23,"10,165,891","424,024,900",41.55,42.65,41.35,41.60,+0.05,"4,127",
109/04/24,"4,432,295","184,708,323",41.65,41.90,41.40,41.70,+0.10,"1,697",
109/04/27,"5,327,087","225,699,418",42.15,42.65,42.00,42.25,+0.55,"2,084",
109/04/28,"6,543,315","275,679,333",42.30,42.40,41.85,42.05,-0.20,"2,690",
109/04/29,"5,879,387","251,731,499",42.35,43.10,42.30,42.95,+0.90,"3,409",
109/04/30,"10,138,313","442,577,279",42.95,44.10,42.90,43.90,+0.95,"4,339",
109/05/04,"7,521,533","322,529,356",42.00,43.40,41.90,43.05,-0.85,"4,352",
109/05/05,"6,841,360","298,141,312",43.20,43.80,43.20,43.80,+0.75,"3,271",
109/05/06,"6,998,764","304,963,331",43.80,43.85,43.00,43.45,-0.35,"3,228",
109/05/07,"3,910,206","170,544,468",43.45,43.85,43.30,43.60,+0.15,"1,701",
109/05/08,"8,781,941","386,600,754",44.10,44.20,43.80,44.00,+0.40,"3,588",
109/05/11,"7,088,386","315,394,068",44.00,44.80,43.95,44.50,+0.50,"2,720",
109/05/12,"5,917,836","262,310,738",44.10,44.55,44.00,44.20,-0.30,"3,338",
109/05/13,"4,072,473","179,052,273",44.10,44.15,43.80,43.95,-0.25,"2,153",
109/05/14,"7,071,600","309,399,188",43.90,43.95,43.50,43.80,-0.15,"3,699",
109/05/15,"7,053,103","309,305,660",43.80,44.20,43.50,43.95,+0.15,"2,848",
109/05/18,"7,705,800","333,608,292",43.30,43.75,42.60,43.60,-0.35,"4,010",
109/05/19,"6,942,422","304,942,818",43.95,44.10,43.65,44.05,+0.45,"3,083",
109/05/20,"8,588,570","377,489,908",44.00,44.05,43.75,43.90,-0.15,"2,943",
109/05/21,"6,636,876","291,314,842",43.85,44.10,43.60,44.00,+0.10,"2,225",
109/05/22,"5,291,940","231,684,122",43.80,43.95,43.55,43.90,-0.10,"2,133",
109/05/25,"4,876,120","212,725,947",43.90,43.90,43.00,43.90, 0.00,"2,074",
109/05/26,"4,735,309","209,761,172",44.00,44.50,43.90,44.20,+0.30,"2,348",
109/05/27,"5,734,772","251,597,323",44.10,44.20,43.70,43.70,-0.50,"3,101",
109/05/28,"6,713,740","292,098,386",43.80,43.90,43.25,43.25,-0.45,"2,756",
109/05/29,"7,384,697","320,867,759",43.25,43.65,43.05,43.55,+0.30,"2,118",
109/06/01,"4,755,079","209,884,016",43.80,44.30,43.80,44.10,+0.55,"2,490",
109/06/02,"6,428,375","285,125,567",44.25,44.45,44.15,44.40,+0.30,"2,417",
109/06/03,"10,303,024","465,286,830",44.80,45.50,44.65,45.20,+0.80,"4,628",
109/06/04,"7,727,444","346,814,448",45.20,45.25,44.70,44.70,-0.50,"3,271",
109/06/05,"6,003,372","270,733,786",45.00,45.30,44.70,45.20,+0.50,"3,245",
109/06/08,"5,694,686","257,205,640",45.25,45.30,45.00,45.15,-0.05,"2,673",
109/06/09,"8,784,474","394,407,869",45.15,45.15,44.50,44.85,-0.30,"3,548",
109/06/10,"6,186,826","277,059,186",44.70,44.95,44.55,44.80,-0.05,"2,982",
109/06/11,"7,173,592","319,485,220",44.75,44.80,44.10,44.15,-0.65,"2,913",
109/06/12,"7,588,831","333,051,693",43.85,44.05,43.55,44.05,-0.10,"2,669",
109/06/15,"5,914,539","259,243,431",44.00,44.30,43.50,43.60,-0.45,"2,913",
109/06/16,"8,764,149","382,955,558",43.95,44.15,43.55,43.90,+0.30,"4,594",
109/06/17,"11,045,891","480,467,798",43.70,44.05,43.25,43.40,-0.50,"6,390",
109/06/18,"7,237,582","313,635,158",43.75,43.80,43.10,43.35,-0.05,"3,960",
109/06/19,"19,517,655","847,041,286",43.35,44.10,42.95,43.45,+0.10,"8,010",
109/06/22,"6,690,685","290,557,439",43.50,43.90,43.20,43.20,-0.25,"2,832",
109/06/23,"7,722,347","334,186,445",43.50,43.60,43.05,43.25,+0.05,"2,775",
109/06/24,"9,005,814","392,479,551",43.45,43.90,43.40,43.45,+0.20,"3,416",
109/06/29,"10,959,413","474,645,583",43.25,43.50,43.10,43.25,-0.20,"3,734",
109/06/30,"9,830,104","430,135,953",43.40,44.25,43.35,43.60,+0.35,"3,210",
109/07/01,"10,384,994","459,847,916",43.50,44.65,43.45,44.10,+0.50,"3,442",
109/07/02,"10,431,120","463,996,281",44.15,44.65,43.95,44.50,+0.40,"3,993",
109/07/03,"7,152,251","321,256,503",44.75,45.05,44.70,45.00,+0.50,"2,714",
109/07/06,"8,314,522","377,708,537",45.20,45.60,45.05,45.60,+0.60,"2,707",
109/07/07,"10,416,381","477,335,114",45.70,46.40,45.35,45.75,+0.15,"2,889",
109/07/08,"11,423,233","524,614,045",45.75,46.25,45.40,45.80,+0.05,"3,144",
109/07/09,"13,095,375","606,944,307",46.00,46.75,45.90,46.05,+0.25,"3,121",
109/07/10,"10,718,289","496,111,994",46.20,46.70,46.00,46.30,+0.25,"3,799",
109/07/13,"11,993,642","557,279,960",46.35,46.90,46.25,46.40,+0.10,"5,434",
109/07/14,"9,754,809","454,287,671",46.45,46.75,46.30,46.50,+0.10,"2,936",
109/07/15,"15,578,936","724,468,178",46.40,46.85,46.35,46.40,-0.10,"5,219",
109/07/16,"15,263,687","704,161,974",46.40,46.55,45.35,45.40,-1.00,"6,492",
109/07/17,"11,666,594","531,080,437",45.80,46.10,45.25,45.30,-0.10,"7,270",
109/07/20,"14,976,163","680,987,701",45.30,45.70,45.00,45.50,+0.20,"5,242",
109/07/21,"27,237,051","1,262,120,517",45.75,46.65,45.70,46.45,+0.95,"7,933",
109/07/22,"21,097,017","976,791,347",46.45,46.75,45.95,46.30,-0.15,"7,323",
109/07/23,"39,848,943","1,681,496,318",41.85,42.40,41.80,41.90,X0.00,"12,534",
109/07/24,"7,965,367","334,435,664",41.90,42.25,41.60,41.85,-0.05,"3,859",
109/07/27,"11,194,725","459,169,727",41.75,41.75,40.65,40.70,-1.15,"5,881",
109/07/28,"13,323,909","534,597,260",40.30,40.50,39.80,39.80,-0.90,"6,291",
109/07/29,"13,057,643","519,642,387",39.80,40.40,39.55,39.65,-0.15,"6,163",
109/07/30,"8,727,046","346,473,827",40.00,40.00,39.50,40.00,+0.35,"4,690",
109/07/31,"11,113,564","444,240,840",40.00,40.10,39.85,39.95,-0.05,"3,119",
109/09/01,"8,035,169","337,888,721",42.50,42.55,41.95,42.00,-0.50,"4,552",
109/09/02,"10,913,064","454,270,670",42.10,42.30,41.35,41.60,-0.40,"5,404",
109/09/03,"8,818,885","370,364,970",41.70,42.40,41.70,41.75,+0.15,"3,875",
109/09/04,"5,540,323","230,093,240",41.15,41.85,41.10,41.70,-0.05,"2,253",
109/09/07,"4,209,046","177,324,529",41.75,42.40,41.70,42.30,+0.60,"2,209",
109/09/08,"4,202,010","178,448,553",42.35,42.70,42.30,42.35,+0.05,"2,307",
109/09/09,"4,906,850","207,201,645",41.60,42.65,41.60,42.60,+0.25,"2,701",
109/09/10,"4,803,887","204,593,024",42.65,42.75,42.45,42.60, 0.00,"3,282",
109/09/11,"3,520,545","148,842,986",42.30,42.50,42.10,42.20,-0.40,"1,764",
109/09/14,"5,626,511","240,171,359",42.40,42.90,42.35,42.90,+0.70,"2,252",
109/09/15,"4,435,506","188,916,689",42.90,42.90,42.45,42.70,-0.20,"3,039",
109/09/16,"4,298,210","183,463,852",42.80,42.80,42.55,42.80,+0.10,"2,651",
109/09/17,"3,361,981","142,696,632",42.60,42.80,42.15,42.40,-0.40,"2,131",
109/09/18,"6,094,526","259,632,899",42.50,42.70,42.30,42.70,+0.30,"1,302",
109/09/21,"5,182,653","218,649,975",42.65,42.65,41.70,41.90,-0.80,"2,163",
109/09/22,"5,992,442","249,311,022",41.60,41.85,41.50,41.50,-0.40,"2,650",
109/09/23,"5,072,516","209,127,254",41.50,41.60,41.05,41.30,-0.20,"2,334",
109/09/24,"9,032,466","365,039,116",40.80,40.90,40.10,40.20,-1.10,"3,810",
109/09/25,"4,020,519","163,984,579",40.70,41.15,40.50,40.80,+0.60,"1,737",
109/09/28,"2,237,701","92,072,986",40.80,41.40,40.80,41.40,+0.60,972,
109/09/29,"4,020,221","166,261,730",41.40,41.65,41.05,41.35,-0.05,"1,947",
109/09/30,"3,530,118","146,923,913",41.55,41.80,41.40,41.50,+0.15,"1,415",
109/10/05,"3,131,336","129,775,553",41.75,41.95,41.15,41.15,-0.35,"1,275",
109/10/06,"4,048,790","168,213,430",41.35,41.80,41.00,41.80,+0.65,"1,889",
109/10/07,"4,511,302","186,573,208",41.40,41.60,41.15,41.20,-0.60,"2,376",
109/10/08,"4,786,413","196,519,329",41.30,41.60,40.85,41.10,-0.10,"2,401",
109/10/12,"7,912,158","322,729,786",41.10,41.25,40.60,40.70,-0.40,"3,171",
109/10/13,"3,915,155","158,497,081",40.65,40.70,40.35,40.55,-0.15,"1,529",
109/10/14,"6,396,637","258,483,675",40.60,40.75,40.30,40.30,-0.25,"2,663",
109/10/15,"4,909,278","198,437,157",40.25,40.70,40.20,40.40,+0.10,"2,277",
109/10/16,"5,422,472","220,492,526",40.30,40.80,40.30,40.55,+0.15,"2,793",
109/10/19,"4,966,697","204,346,838",40.70,41.40,40.70,41.00,+0.45,"2,379",
109/10/20,"5,039,039","206,578,578",41.00,41.40,40.80,40.80,-0.20,"2,122",
109/10/21,"5,209,230","214,188,595",41.10,41.40,40.90,41.00,+0.20,"2,208",
109/10/22,"8,919,218","370,037,739",40.95,41.80,40.95,41.45,+0.45,"2,567",
109/10/23,"4,076,366","168,277,872",41.45,41.60,41.10,41.10,-0.35,"1,628",
109/10/26,"2,075,998","85,721,706",41.10,41.50,41.10,41.25,+0.15,"1,031",
109/10/27,"2,628,833","108,437,065",41.15,41.40,41.10,41.25, 0.00,855,
109/10/28,"8,200,138","343,200,977",41.15,42.10,41.15,41.90,+0.65,"3,072",
109/10/29,"4,790,990","197,862,563",41.50,41.60,41.00,41.00,-0.90,"2,192",
109/10/30,"5,549,613","228,263,603",41.00,41.45,41.00,41.15,+0.15,"1,512",
109/11/02,"4,015,463","167,244,519",41.40,41.80,41.20,41.75,+0.60,"1,608",
109/11/03,"4,682,713","196,535,389",41.90,42.10,41.80,42.00,+0.25,"2,565",
109/11/04,"4,196,596","176,120,346",42.00,42.20,41.80,42.20,+0.20,"1,508",
109/11/05,"3,280,095","137,929,774",42.20,42.20,41.90,42.00,-0.20,"1,711",
109/11/06,"2,572,501","107,672,486",42.00,42.00,41.70,41.85,-0.15,"1,269",
109/11/09,"3,182,845","133,919,324",42.25,42.30,41.90,42.00,+0.15,"1,298",
109/11/10,"5,461,577","231,018,432",42.05,42.45,42.05,42.25,+0.25,"2,123",
109/11/11,"10,973,305","474,323,396",42.50,43.65,42.45,43.65,+1.40,"4,688",
109/11/12,"8,049,790","350,921,531",43.50,43.75,42.90,43.70,+0.05,"3,913",
109/11/13,"5,934,275","258,191,706",43.65,43.80,43.10,43.70, 0.00,"2,310",
109/11/16,"6,599,232","290,241,612",43.85,44.20,43.75,43.95,+0.25,"3,199",
109/11/17,"7,640,000","337,370,849",43.95,44.40,43.75,44.40,+0.45,"3,295",
109/11/18,"5,633,522","250,674,949",44.60,44.60,44.05,44.50,+0.10,"2,354",
109/11/19,"4,701,683","207,675,827",44.20,44.50,44.00,44.25,-0.25,"1,852",
109/11/20,"4,069,044","179,164,513",44.20,44.20,43.85,44.10,-0.15,"1,603",
109/11/23,"3,456,278","152,807,119",44.10,44.45,44.00,44.15,+0.05,"1,382",
109/11/24,"3,566,497","156,923,809",44.10,44.30,43.75,43.75,-0.40,"1,559",
109/11/25,"3,856,730","168,944,104",43.75,44.10,43.60,43.70,-0.05,"1,823",
109/11/26,"2,786,782","122,267,776",43.80,44.00,43.60,44.00,+0.30,"1,472",
109/11/27,"3,561,543","156,604,856",43.65,44.10,43.65,44.10,+0.10,"1,951",
109/11/30,"17,653,435","767,920,034",44.10,44.15,43.30,43.30,-0.80,"2,959",
109/12/01,"3,606,298","156,428,647",43.40,43.70,43.30,43.30, 0.00,"1,912",
109/12/02,"6,041,078","261,875,352",43.30,43.70,43.20,43.25,-0.05,"2,259",
109/12/03,"5,359,103","233,754,322",43.35,43.80,43.30,43.60,+0.35,"3,025",
109/12/04,"7,024,708","309,106,351",43.85,44.15,43.75,43.95,+0.35,"3,031",
109/12/07,"7,933,453","349,562,479",44.10,44.25,43.75,44.15,+0.20,"3,145",
109/12/08,"3,999,488","176,187,216",44.05,44.25,43.75,44.00,-0.15,"1,383",
109/12/09,"5,325,604","234,228,897",44.10,44.20,43.90,43.90,-0.10,"2,876",
109/12/10,"3,882,077","169,626,056",43.50,43.95,43.50,43.65,-0.25,"1,707",
109/12/11,"4,828,037","209,269,241",43.55,43.80,43.10,43.10,-0.55,"2,618",
109/12/14,"5,243,219","225,182,449",43.10,43.30,42.80,42.80,-0.30,"2,753",
109/12/15,"3,492,528","149,745,035",42.70,43.10,42.70,42.95,+0.15,"1,556",
109/12/16,"4,765,448","207,416,734",43.10,43.90,43.00,43.85,+0.90,"2,692",
109/12/17,"9,280,675","397,878,063",43.45,43.55,42.60,42.80,-1.05,"5,269",
109/12/18,"8,469,245","361,520,316",42.65,43.10,42.50,42.50,-0.30,"2,826",
109/12/21,"8,378,558","359,281,272",42.60,43.25,42.60,43.05,+0.55,"4,205",
109/12/22,"5,455,719","233,452,324",42.70,43.05,42.65,42.70,-0.35,"3,165",
109/12/23,"6,580,237","278,370,517",42.60,42.65,42.05,42.25,-0.45,"3,619",
109/12/24,"4,486,803","190,200,592",42.55,42.65,42.30,42.30,+0.05,"2,205",
109/12/25,"3,124,230","133,372,273",42.35,42.85,42.35,42.70,+0.40,"1,242",
109/12/28,"3,785,448","162,682,366",42.75,43.10,42.75,43.05,+0.35,"2,085",
109/12/29,"3,078,182","132,705,971",43.10,43.30,43.00,43.20,+0.15,"1,407",
109/12/30,"5,140,153","221,527,282",43.10,43.35,42.90,43.15,-0.05,"2,657",
109/12/31,"3,214,098","139,295,312",43.30,43.65,43.20,43.20,+0.05,"1,429",
110/01/04,"4,783,009","206,133,130",43.15,43.40,42.85,43.00,-0.20,"2,287",
110/01/05,"6,152,717","264,578,928",42.95,43.20,42.85,43.00, 0.00,"2,885",
110/01/06,"5,573,415","239,877,920",42.95,43.20,42.90,43.15,+0.15,"2,036",
110/01/07,"7,361,995","319,987,332",43.30,43.80,43.20,43.25,+0.10,"2,792",
110/01/08,"4,414,294","191,078,930",43.30,43.45,43.05,43.45,+0.20,"2,144",
110/01/11,"4,057,304","175,080,910",43.50,43.50,43.00,43.25,-0.20,"1,923",
110/01/12,"4,323,227","185,722,448",43.05,43.15,42.80,42.90,-0.35,"1,599",
110/01/13,"5,084,070","217,996,185",42.85,43.00,42.80,42.90, 0.00,"1,762",
110/01/14,"7,091,380","302,362,798",43.00,43.00,42.50,42.55,-0.35,"3,358",
110/01/15,"11,756,995","493,407,434",42.40,42.50,41.75,41.80,-0.75,"5,571",
110/01/18,"7,313,914","303,804,707",41.80,41.90,41.35,41.85,+0.05,"3,116",
110/01/19,"3,123,014","131,330,166",42.00,42.20,41.90,42.15,+0.30,"1,463",
110/01/20,"8,679,192","358,687,006",41.85,41.90,41.05,41.45,-0.70,"4,506",
110/01/21,"5,893,568","242,863,089",41.55,41.55,41.05,41.05,-0.40,"3,158",
110/01/22,"8,216,525","334,270,617",41.10,41.15,40.50,40.75,-0.30,"4,206",
110/01/25,"4,624,583","188,756,304",40.75,41.15,40.55,40.85,+0.10,"2,308",
110/01/26,"5,068,031","205,728,281",40.90,41.00,40.45,40.55,-0.30,"2,695",
110/01/27,"5,252,960","210,653,734",40.55,40.70,40.50,40.50,-0.05,"2,264",
110/01/28,"7,486,143","302,509,835",40.60,40.95,40.15,40.35,-0.15,"4,294",
110/01/29,"6,818,774","274,037,611",40.25,40.45,40.00,40.00,-0.35,"3,002",
110/02/01,"3,072,882","124,302,203",40.40,40.65,40.10,40.45,+0.45,"2,125",
110/02/02,"5,507,097","224,173,321",40.55,40.95,40.45,40.80,+0.35,"3,787",
110/02/03,"3,928,622","160,710,356",40.80,41.05,40.55,41.05,+0.25,"1,750",
110/02/04,"2,964,325","120,825,038",40.75,40.95,40.65,40.70,-0.35,"1,553",
110/02/05,"3,187,842","130,190,838",40.75,41.00,40.65,40.90,+0.20,"1,640",
110/02/17,"8,853,181","363,987,247",41.00,41.45,40.50,41.15,+0.25,"4,481",
110/02/18,"6,209,090","256,453,445",41.05,41.50,41.05,41.25,+0.10,"3,363",
110/02/19,"9,266,283","382,286,281",41.30,41.80,40.95,41.80,+0.55,"4,392",
110/02/22,"15,611,185","662,905,611",41.90,43.05,41.70,42.75,+0.95,"5,813",
110/02/23,"8,834,937","379,305,092",43.00,43.10,42.55,43.00,+0.25,"3,802",
110/02/24,"7,303,032","313,940,246",43.10,43.20,42.85,43.00, 0.00,"3,094",
110/02/25,"5,086,117","219,904,403",43.00,43.35,43.00,43.30,+0.30,"2,334",
110/02/26,"13,631,675","581,485,466",43.10,43.10,42.25,42.65,-0.65,"4,204",
110/03/02,"7,418,493","317,959,345",43.10,43.20,42.50,42.50,-0.15,"3,374",
110/03/03,"9,027,547","389,350,491",43.10,43.30,42.80,43.10,+0.60,"3,446",
110/03/04,"6,725,272","288,519,277",43.20,43.25,42.65,43.20,+0.10,"3,433",
110/03/05,"3,948,598","169,957,315",42.75,43.20,42.70,43.15,-0.05,"1,579",
110/03/08,"6,823,276","296,453,687",43.25,43.80,43.15,43.45,+0.30,"2,479",
110/03/09,"6,666,662","291,753,436",43.50,43.90,43.45,43.90,+0.45,"2,595",
110/03/10,"5,311,264","232,919,688",43.95,44.00,43.55,43.75,-0.15,"2,097",
110/03/11,"6,626,676","291,893,158",44.00,44.20,43.85,43.90,+0.15,"2,795",
110/03/12,"5,112,304","224,614,618",43.95,44.10,43.60,43.90, 0.00,"2,878",
110/03/15,"4,649,367","204,480,027",43.85,44.15,43.70,43.75,-0.15,"2,903",
110/03/16,"4,113,800","181,012,384",43.75,44.20,43.60,44.05,+0.30,"2,262",
110/03/17,"6,084,343","268,048,623",44.00,44.20,43.85,44.00,-0.05,"3,387",
110/03/18,"8,395,088","374,591,264",44.20,45.00,44.15,44.35,+0.35,"4,100",
110/03/19,"11,384,652","503,541,629",43.95,44.40,43.80,44.40,+0.05,"3,431",
110/03/22,"16,214,783","737,947,274",45.80,47.20,44.90,45.80,+1.40,"7,304",
110/03/23,"5,939,700","272,102,408",45.80,46.10,45.55,45.95,+0.15,"2,762",
110/03/24,"3,517,801","161,157,275",45.70,46.00,45.65,45.90,-0.05,"2,136",
110/03/25,"5,672,472","260,006,618",45.80,46.05,45.10,46.00,+0.10,"2,936",
110/03/26,"13,985,744","649,921,863",46.70,46.85,46.10,46.50,+0.50,"5,253",
110/03/29,"8,255,689","385,583,399",46.65,46.85,46.50,46.80,+0.30,"2,893",
110/03/30,"12,438,302","581,843,757",46.85,47.00,46.60,46.80, 0.00,"3,427",
110/03/31,"17,820,007","844,606,219",46.85,47.80,46.85,47.80,+1.00,"4,251",
110/04/01,"13,710,043","648,800,740",47.80,47.80,47.00,47.10,-0.70,"4,876",
110/04/06,"9,697,586","455,898,855",47.15,47.25,46.75,47.10, 0.00,"3,491",
110/04/07,"8,479,385","398,300,580",47.05,47.10,46.75,47.00,-0.10,"2,966",
110/04/08,"8,140,236","381,268,829",46.80,46.95,46.70,46.90,-0.10,"2,653",
110/04/09,"9,025,700","422,149,410",46.90,47.00,46.65,46.70,-0.20,"3,797",
110/04/12,"11,384,965","532,828,941",46.70,47.10,46.65,46.80,+0.10,"4,884",
110/04/13,"17,959,504","852,245,746",47.00,47.80,46.90,47.35,+0.55,"5,671",
110/04/14,"11,924,201","565,071,302",47.40,47.75,47.05,47.40,+0.05,"4,904",
110/04/15,"20,865,248","1,002,853,731",47.40,49.30,47.40,48.30,+0.90,"8,288",
110/04/16,"12,329,015","594,516,302",48.30,48.95,48.10,48.95,+0.65,"5,082",
110/04/19,"16,653,431","827,255,413",49.40,50.00,49.30,50.00,+1.05,"7,996",
110/04/20,"25,377,783","1,297,775,435",51.10,52.80,50.20,50.70,+0.70,"11,335",
110/04/21,"31,447,338","1,625,491,369",50.70,53.00,50.30,52.20,+1.50,"12,669",
110/04/22,"40,856,399","2,163,110,703",53.10,54.30,51.30,51.60,-0.60,"16,527",
110/04/23,"22,050,376","1,109,508,001",51.00,51.00,49.70,50.20,-1.40,"8,150",
110/04/26,"14,073,058","709,759,255",50.00,51.00,49.90,50.80,+0.60,"7,412",
110/04/27,"11,508,196","580,795,842",50.90,50.90,50.20,50.30,-0.50,"4,714",
110/04/28,"14,032,922","704,490,279",50.30,50.60,49.95,50.20,-0.10,"4,354",
110/04/29,"12,270,033","614,194,295",49.95,50.40,49.90,49.95,-0.25,"4,241",
110/05/03,"11,829,848","587,379,311",49.75,49.95,49.50,49.60,-0.35,"4,783",
110/05/04,"21,282,563","1,039,808,294",49.60,49.90,48.25,48.55,-1.05,"8,415",
110/05/05,"11,126,408","548,042,541",48.55,49.80,48.20,49.30,+0.75,"4,851",
110/05/06,"15,029,188","752,271,254",49.55,50.50,49.50,50.40,+1.10,"5,855",
