日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,註記
109/08/31,"11,861,387","811,434,837",70.30,70.30,67.80,67.80,-2.10,"5,266",
109/09/01,"7,236,586","489,791,698",67.90,68.30,67.10,68.00,+0.20,"3,188",
109/09/02,"4,278,629","289,211,672",68.00,68.30,67.20,67.60,-0.40,"2,449",
109/09/03,"4,556,140","310,507,699",67.70,68.80,67.50,68.20,+0.60,"1,873",
109/09/04,"4,001,595","271,453,460",68.00,68.40,67.60,67.70,-0.50,"2,231",
109/09/07,"6,594,518","453,288,975",67.70,69.10,67.70,69.00,+1.30,"2,887",
109/09/08,"10,772,773","757,737,012",69.90,71.00,69.50,70.60,+1.60,"5,861",
109/09/09,"4,317,983","300,630,810",69.90,70.10,69.30,69.80,-0.80,"2,574",
109/09/10,"3,875,049","268,817,899",69.80,70.00,69.10,69.20,-0.60,"2,028",
109/09/11,"5,448,558","373,591,402",69.10,69.30,68.20,68.80,-0.40,"2,795",
109/09/14,"8,181,731","557,441,425",68.80,68.80,67.90,68.30,-0.50,"3,592",
109/09/15,"5,353,929","363,810,723",68.20,68.30,67.80,68.00,-0.30,"2,471",
109/09/16,"4,113,705","280,345,907",68.00,68.40,67.80,68.30,+0.30,"1,805",
109/09/17,"3,654,828","248,779,926",68.10,68.40,67.80,68.20,-0.10,"2,083",
109/09/18,"22,688,968","1,585,840,937",68.20,70.70,68.20,69.70,+1.50,"7,592",
109/09/21,"7,721,882","542,228,883",70.00,70.60,69.90,70.20,+0.50,"3,341",
109/09/22,"7,349,279","504,864,642",69.80,69.80,68.20,68.30,-1.90,"4,005",
109/09/23,"4,351,923","296,287,126",68.30,68.60,67.90,68.00,-0.30,"2,500",
109/09/24,"11,125,294","745,857,637",67.70,67.70,66.80,66.80,-1.20,"5,618",
109/09/25,"4,291,941","288,020,284",66.90,67.50,66.80,67.50,+0.70,"2,023",
109/09/28,"3,976,995","269,163,897",67.80,68.30,67.40,67.50, 0.00,"2,385",
109/09/29,"3,841,100","260,423,100",67.90,68.20,67.50,67.80,+0.30,"1,276",
109/09/30,"3,633,956","247,186,008",67.90,68.50,67.70,67.70,-0.10,"1,302",
109/10/05,"2,586,385","177,326,178",68.90,68.90,68.00,68.50,+0.80,"1,388",
109/10/06,"3,434,979","237,550,006",68.80,69.50,68.80,69.40,+0.90,"1,836",
109/10/07,"2,332,251","160,626,019",69.10,69.10,68.30,68.80,-0.60,"1,097",
109/10/08,"2,661,375","183,746,966",69.00,69.30,68.80,69.20,+0.40,"1,337",
109/10/12,"6,961,669","485,976,230",69.90,70.20,69.40,70.00,+0.80,"3,351",
109/10/13,"4,442,912","306,543,157",69.80,69.80,66.60,69.30,-0.70,"1,864",
109/10/14,"5,154,871","356,125,099",69.50,69.90,68.80,68.80,-0.50,"1,409",
109/10/15,"4,917,693","340,125,553",68.70,69.70,68.70,69.40,+0.60,"1,789",
109/10/16,"3,791,834","263,226,200",69.90,69.90,69.00,69.00,-0.40,"1,706",
109/10/19,"3,232,146","223,444,474",69.10,69.40,69.00,69.00, 0.00,"1,637",
109/10/20,"4,368,627","301,533,709",69.00,69.40,68.80,69.00, 0.00,"1,797",
109/10/21,"4,070,359","280,603,671",69.10,69.50,68.70,68.70,-0.30,"2,666",
109/10/22,"7,116,724","491,434,460",68.50,69.30,68.50,69.30,+0.60,"2,364",
109/10/23,"2,573,859","178,139,003",68.90,69.60,68.90,69.30, 0.00,907,
109/10/26,"7,022,615","493,155,973",69.30,70.60,69.30,70.30,+1.00,"2,911",
109/10/27,"5,634,981","396,352,721",69.50,70.60,69.50,70.30, 0.00,"2,606",
109/10/28,"3,138,040","219,863,352",70.40,70.40,69.40,70.00,-0.30,"1,837",
109/10/29,"3,939,352","271,946,659",68.90,69.60,68.70,68.70,-1.30,"2,277",
109/10/30,"5,375,436","369,130,222",68.60,69.00,68.20,68.80,+0.10,"1,796",
109/11/02,"2,231,272","154,846,785",68.80,69.80,68.80,69.80,+1.00,"1,135",
109/11/03,"5,274,129","371,318,233",70.40,70.70,70.10,70.40,+0.60,"2,587",
109/11/04,"6,682,353","474,834,546",70.90,71.40,70.60,71.00,+0.60,"3,580",
109/11/05,"4,304,198","306,094,848",71.50,71.60,70.80,71.30,+0.30,"2,082",
109/11/06,"3,256,329","231,676,515",71.30,71.30,71.00,71.20,-0.10,"1,339",
109/11/09,"6,210,610","446,798,148",71.60,72.50,71.30,71.90,+0.70,"3,245",
109/11/10,"18,374,778","1,356,955,844",72.60,74.20,72.60,74.20,+2.30,"9,118",
109/11/11,"23,845,267","1,827,390,796",74.70,78.00,74.70,78.00,+3.80,"12,013",
109/11/12,"12,730,148","977,933,973",78.00,78.00,76.10,76.90,-1.10,"5,585",
109/11/13,"6,997,726","536,654,936",76.60,77.00,76.20,76.90, 0.00,"3,344",
109/11/16,"14,745,871","1,148,669,444",77.20,78.90,77.00,77.80,+0.90,"8,281",
109/11/17,"9,729,449","757,011,888",78.10,78.50,77.30,78.00,+0.20,"4,371",
109/11/18,"17,845,749","1,415,864,462",78.00,80.00,77.80,79.40,+1.40,"9,309",
109/11/19,"8,792,186","700,422,895",79.00,80.00,78.70,79.80,+0.40,"4,501",
109/11/20,"7,484,999","596,645,635",79.80,79.80,79.30,79.80, 0.00,"3,140",
109/11/23,"8,346,771","669,093,439",80.00,81.00,79.70,80.00,+0.20,"4,015",
109/11/24,"7,445,138","589,888,292",79.90,80.20,78.60,78.90,-1.10,"4,235",
109/11/25,"5,564,042","442,691,623",79.20,80.00,79.10,79.30,+0.40,"3,058",
109/11/26,"5,906,408","468,712,380",79.30,79.80,78.80,79.70,+0.40,"3,714",
109/11/27,"7,646,406","604,818,038",79.40,79.40,78.80,79.00,-0.70,"3,458",
109/11/30,"19,797,675","1,537,647,612",79.00,79.70,77.00,77.00,-2.00,"5,075",
109/12/01,"6,649,935","521,984,297",77.50,78.90,77.50,78.90,+1.90,"2,996",
109/12/02,"7,481,917","589,294,075",78.10,79.20,77.60,78.90, 0.00,"2,788",
109/12/03,"6,717,765","534,200,747",78.50,79.90,78.20,79.60,+0.70,"3,415",
109/12/04,"8,900,668","712,915,364",80.00,80.40,79.80,80.10,+0.50,"3,932",
109/12/07,"6,417,024","510,214,852",80.10,80.40,79.10,79.70,-0.40,"3,038",
109/12/08,"5,316,235","420,300,369",79.20,79.60,78.60,79.00,-0.70,"2,362",
109/12/09,"5,579,236","440,243,015",78.70,79.50,78.20,79.30,+0.30,"2,844",
109/12/10,"5,621,984","445,181,945",79.00,79.60,78.60,79.30, 0.00,"2,099",
109/12/11,"4,485,346","355,175,566",79.60,80.00,78.80,79.00,-0.30,"2,146",
109/12/14,"4,453,819","351,774,084",78.80,79.60,78.60,78.60,-0.40,"2,028",
109/12/15,"4,435,550","347,879,313",78.50,79.10,77.80,78.30,-0.30,"2,282",
109/12/16,"5,445,492","432,273,756",78.40,79.90,78.40,79.80,+1.50,"3,246",
109/12/17,"4,716,849","372,813,612",79.80,79.80,78.70,79.30,-0.50,"3,008",
109/12/18,"8,056,221","634,034,428",78.80,79.30,78.30,78.30,-1.00,"3,043",
109/12/21,"11,500,219","921,732,940",78.60,81.00,78.60,81.00,+2.70,"6,287",
109/12/22,"8,235,318","664,315,666",80.50,81.80,79.10,79.70,-1.30,"5,205",
109/12/23,"3,790,077","299,882,795",79.40,79.50,78.90,79.10,-0.60,"2,023",
109/12/24,"2,912,952","230,885,635",79.20,79.70,78.90,79.10, 0.00,"1,518",
109/12/25,"3,008,961","238,626,107",79.30,79.60,79.00,79.60,+0.50,"1,698",
109/12/28,"5,706,070","457,713,819",79.50,80.90,79.30,80.80,+1.20,"3,114",
109/12/29,"7,800,542","633,841,231",81.00,81.70,80.70,81.40,+0.60,"4,369",
109/12/30,"17,243,881","1,441,553,433",81.50,84.80,81.50,84.50,+3.10,"9,575",
109/12/31,"11,790,491","999,390,010",84.80,85.40,83.70,84.70,+0.20,"5,700",
110/01/04,"8,153,930","690,979,370",83.90,85.20,83.90,84.60,-0.10,"4,382",
110/01/05,"6,925,823","579,524,185",84.10,84.60,83.00,83.30,-1.30,"4,277",
110/01/06,"7,956,173","663,951,611",83.50,84.40,82.70,83.30, 0.00,"4,498",
110/01/07,"11,152,783","948,572,500",83.90,86.00,83.50,85.80,+2.50,"6,252",
110/01/08,"10,068,574","865,843,409",85.90,86.60,84.80,86.30,+0.50,"5,167",
110/01/11,"6,169,293","529,918,036",86.10,86.60,85.10,86.30, 0.00,"3,081",
110/01/12,"6,809,851","583,843,176",86.60,86.80,85.00,85.50,-0.80,"3,697",
110/01/13,"6,371,662","548,004,372",86.40,86.50,85.60,85.90,+0.40,"2,810",
110/01/14,"5,085,114","435,245,163",85.80,86.00,85.00,85.40,-0.50,"3,160",
110/01/15,"6,882,135","582,195,800",85.10,85.70,83.90,83.90,-1.50,"3,987",
110/01/18,"6,327,336","521,248,136",83.40,83.60,81.50,82.10,-1.80,"3,526",
110/01/19,"4,862,113","402,713,703",81.50,83.30,81.50,83.10,+1.00,"2,459",
110/01/20,"12,326,274","1,005,325,973",82.50,82.80,80.30,81.00,-2.10,"6,986",
110/01/21,"6,418,074","522,616,233",81.20,82.50,80.70,80.90,-0.10,"3,255",
110/01/22,"5,987,019","484,723,558",81.70,81.70,80.50,80.70,-0.20,"2,954",
110/01/25,"4,479,925","366,228,802",80.50,82.40,80.20,82.10,+1.40,"2,189",
110/01/26,"6,438,222","521,095,976",81.50,81.90,80.50,80.50,-1.60,"3,257",
110/01/27,"4,714,468","379,115,012",80.90,81.50,80.10,80.10,-0.40,"2,130",
110/01/28,"6,425,403","510,144,403",79.50,80.10,79.00,79.50,-0.60,"3,326",
110/01/29,"8,984,008","703,345,336",78.50,79.50,77.40,77.40,-2.10,"4,381",
110/02/01,"3,030,263","236,712,142",77.40,78.90,77.30,78.10,+0.70,"1,822",
110/02/02,"3,922,653","310,817,884",78.10,79.80,77.70,79.40,+1.30,"2,309",
110/02/03,"5,430,579","437,443,786",80.10,81.10,79.30,80.90,+1.50,"2,276",
110/02/04,"3,350,711","269,430,798",80.00,80.70,80.00,80.50,-0.40,"2,030",
110/02/05,"4,388,044","351,951,489",80.50,81.10,79.60,79.90,-0.60,"2,167",
110/02/17,"10,815,164","893,983,195",81.50,83.90,80.40,83.50,+3.60,"6,088",
110/02/18,"5,561,707","464,341,083",83.50,84.30,83.00,83.30,-0.20,"2,991",
110/02/19,"4,713,293","389,755,494",83.10,83.30,82.00,83.00,-0.30,"2,177",
110/02/22,"4,656,088","389,623,655",83.70,84.40,83.30,83.30,+0.30,"2,684",
110/02/23,"11,756,678","999,157,368",83.30,85.90,83.10,85.40,+2.10,"6,263",
110/02/24,"11,402,807","980,823,398",86.20,86.90,85.60,85.90,+0.50,"4,950",
110/02/25,"18,565,408","1,627,395,451",86.40,89.00,86.40,88.60,+2.70,"9,099",
110/02/26,"20,079,910","1,737,681,676",87.30,87.50,85.50,86.00,-2.60,"7,032",
110/03/02,"7,323,026","637,459,314",87.50,88.00,86.30,86.30,+0.30,"3,096",
110/03/03,"10,912,019","958,396,167",86.80,88.50,86.60,87.90,+1.60,"4,859",
110/03/04,"13,269,207","1,169,457,182",87.80,88.80,87.00,88.30,+0.40,"7,390",
110/03/05,"8,701,219","764,441,889",88.00,88.50,87.30,87.40,-0.90,"3,897",
110/03/08,"13,543,117","1,204,302,119",88.20,90.80,87.80,88.00,+0.60,"6,714",
110/03/09,"6,081,900","537,807,655",88.50,88.80,87.70,88.50,+0.50,"2,673",
110/03/10,"4,696,867","416,250,151",88.50,89.40,88.10,88.80,+0.30,"2,289",
110/03/11,"10,523,359","944,842,430",89.00,90.70,88.90,89.00,+0.20,"4,833",
110/03/12,"4,067,111","361,567,751",89.50,89.60,88.10,89.50,+0.50,"2,187",
110/03/15,"5,871,417","519,111,659",88.60,89.50,88.10,88.10,-1.40,"2,760",
110/03/16,"6,780,634","592,977,082",88.00,88.00,87.00,87.90,-0.20,"3,739",
110/03/17,"7,018,807","612,642,621",87.50,87.90,86.80,86.90,-1.00,"3,431",
110/03/18,"8,233,280","721,193,652",87.00,88.30,87.00,87.00,+0.10,"4,707",
110/03/19,"17,521,384","1,482,595,974",86.30,86.50,84.00,84.20,-2.80,"8,737",
110/03/22,"4,699,702","402,210,958",84.00,86.40,83.70,86.20,+2.00,"3,094",
110/03/23,"4,683,688","405,645,138",86.20,87.20,85.70,86.10,-0.10,"3,391",
110/03/24,"3,804,107","325,883,440",85.90,86.90,85.10,85.10,-1.00,"2,337",
110/03/25,"4,223,432","361,994,550",85.20,86.30,85.10,85.90,+0.80,"2,344",
110/03/26,"4,645,655","403,407,966",86.30,87.50,86.10,87.20,+1.30,"2,828",
110/03/29,"3,854,338","337,988,889",87.50,87.90,87.20,87.90,+0.70,"2,062",
110/03/30,"4,299,375","377,004,312",88.00,88.00,87.30,87.70,-0.20,"2,784",
110/03/31,"3,773,965","330,215,231",87.80,87.80,87.20,87.60,-0.10,"1,703",
110/04/01,"3,939,159","343,372,496",87.50,87.70,86.80,87.00,-0.60,"2,045",
110/04/06,"4,009,944","351,932,927",87.60,88.00,87.40,87.80,+0.80,"2,095",
110/04/07,"4,737,062","413,298,256",87.50,87.80,87.00,87.50,-0.30,"3,083",
110/04/08,"4,182,262","364,417,371",87.00,87.40,86.90,87.30,-0.20,"2,149",
110/04/09,"7,636,511","674,696,145",87.30,88.90,87.30,88.50,+1.20,"3,967",
110/04/12,"10,170,583","905,858,722",89.40,90.60,88.20,88.60,+0.10,"5,235",
110/04/13,"7,298,352","648,243,180",88.90,89.70,88.10,88.40,-0.20,"3,863",
110/04/14,"7,472,836","658,925,509",88.40,88.60,87.60,88.30,-0.10,"3,477",
110/04/15,"11,865,927","1,066,767,595",88.90,90.40,88.90,90.10,+1.80,"6,237",
110/04/16,"10,753,543","981,879,018",90.10,92.20,89.80,92.00,+1.90,"6,401",
110/04/19,"18,654,960","1,760,586,310",92.00,95.50,92.00,95.20,+3.20,"9,236",
110/04/20,"10,264,648","971,918,341",95.00,95.40,94.00,94.80,-0.40,"6,825",
110/04/21,"8,284,804","772,847,827",93.30,94.80,92.90,93.00,-1.80,"4,770",
110/04/22,"10,576,969","992,785,081",93.30,95.00,92.80,93.20,+0.20,"5,990",
110/04/23,"6,049,689","559,350,278",93.20,93.30,91.80,92.80,-0.40,"3,841",
110/04/26,"4,018,472","372,019,679",92.50,93.00,92.10,93.00,+0.20,"2,348",
110/04/27,"8,060,374","748,546,396",92.30,93.50,92.10,93.00, 0.00,"4,257",
110/04/28,"5,676,592","521,816,998",92.80,93.00,91.20,91.90,-1.10,"3,132",
110/04/29,"5,358,308","490,240,811",91.20,92.30,90.70,90.90,-1.00,"2,936",
110/05/03,"6,420,099","584,117,017",90.00,92.10,90.00,90.30,-0.60,"3,442",
110/05/04,"11,201,699","1,016,564,570",91.50,92.10,89.30,89.60,-0.70,"5,301",
110/05/05,"6,790,587","621,373,614",90.00,92.50,89.80,91.10,+1.50,"3,457",
110/05/06,"9,919,254","913,840,575",91.10,94.00,91.00,94.00,+2.90,"4,897",
