日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,註記
109/06/18,"1,198,962","50,733,111",42.35,42.40,42.20,42.30, 0.00,834,
109/06/19,"2,876,222","122,643,146",42.30,42.85,42.30,42.85,+0.55,"1,109",
109/06/22,"1,695,037","72,725,910",42.80,43.10,42.75,42.80,-0.05,"1,003",
109/06/23,"1,398,829","59,606,833",42.80,42.90,42.35,42.55,-0.25,823,
109/06/24,"1,054,893","45,030,706",42.85,42.85,42.60,42.65,+0.10,657,
109/06/29,"1,631,905","69,439,169",42.50,42.70,42.40,42.50,-0.15,899,
109/06/30,"1,346,062","57,434,888",42.90,42.90,42.50,42.50, 0.00,739,
109/07/01,"1,640,047","70,111,273",42.55,42.95,42.55,42.75,+0.25,859,
109/07/02,"2,551,925","109,498,325",42.90,43.00,42.75,42.90,+0.15,"1,213",
109/07/03,"2,772,406","119,869,192",43.00,43.50,43.00,43.45,+0.55,"1,488",
109/07/06,"4,205,290","184,931,310",43.65,44.30,43.65,43.95,+0.50,"2,367",
109/07/07,"2,598,396","113,732,208",44.20,44.20,43.45,43.75,-0.20,"1,489",
109/07/08,"1,562,714","68,377,536",43.75,43.90,43.55,43.80,+0.05,985,
109/07/09,"2,012,018","87,987,700",43.85,43.95,43.60,43.60,-0.20,"1,357",
109/07/10,"2,500,746","107,752,952",43.60,43.60,42.90,43.05,-0.55,"1,529",
109/07/13,"3,206,862","140,677,260",43.60,44.30,43.60,43.95,+0.90,"1,781",
109/07/14,"1,785,717","78,480,371",44.10,44.20,43.85,43.95, 0.00,"1,045",
109/07/15,"2,820,062","124,427,780",44.05,44.30,43.90,44.15,+0.20,"1,513",
109/07/16,"4,091,466","183,400,420",44.30,45.50,44.25,45.00,+0.85,"2,139",
109/07/17,"3,002,047","135,185,465",45.20,45.35,44.80,45.00, 0.00,"1,677",
109/07/20,"2,102,610","94,339,000",45.00,45.00,44.60,44.95,-0.05,"1,068",
109/07/21,"5,127,845","233,272,616",45.00,45.80,44.90,45.65,+0.70,"2,499",
109/07/22,"2,537,532","116,116,580",45.95,45.95,45.65,45.80,+0.15,"1,423",
109/07/23,"2,010,436","92,061,683",45.80,45.95,45.70,45.80, 0.00,"1,043",
109/07/24,"3,209,133","145,777,210",45.80,45.80,44.95,45.30,-0.50,"1,639",
109/07/27,"2,972,080","133,331,892",45.30,45.40,44.65,44.70,-0.60,"1,785",
109/07/28,"2,439,894","109,113,316",44.70,45.00,44.55,44.70, 0.00,"1,452",
109/07/29,"3,341,141","151,782,408",44.70,45.75,44.65,45.25,+0.55,"1,696",
109/07/30,"3,499,957","160,429,058",45.50,46.10,45.45,46.05,+0.80,"1,832",
109/07/31,"5,972,515","280,079,793",46.10,47.30,46.05,46.90,+0.85,"3,140",
109/08/03,"3,419,722","160,916,860",47.30,47.40,46.70,47.25,+0.35,"1,969",
109/08/04,"3,049,245","144,098,281",47.50,47.50,47.05,47.20,-0.05,"1,404",
109/08/05,"3,011,932","141,808,112",47.20,47.25,46.90,47.15,-0.05,"1,482",
109/08/06,"2,460,749","116,135,841",47.20,47.40,47.05,47.20,+0.05,"1,244",
109/08/07,"2,818,240","132,927,159",47.30,47.40,47.00,47.10,-0.10,"1,458",
109/08/10,"5,356,761","252,345,267",47.15,47.20,47.00,47.20,+0.10,"2,568",
109/08/11,"6,763,995","318,965,744",47.20,47.25,47.05,47.15,-0.05,"3,256",
109/08/12,"11,782,253","481,707,120",39.70,42.15,39.65,41.15,X0.00,"7,036",
109/08/13,"3,902,801","162,281,634",41.30,41.90,41.30,41.80,+0.65,"2,487",
109/08/14,"2,324,693","97,053,922",42.00,42.05,41.55,41.85,+0.05,"1,471",
109/08/17,"4,090,721","176,171,779",41.90,43.80,41.90,43.40,+1.55,"2,318",
109/08/18,"2,611,742","112,924,098",43.80,43.85,43.00,43.40, 0.00,"1,583",
109/08/19,"2,844,812","122,891,303",43.65,43.75,42.90,43.00,-0.40,"1,601",
109/08/20,"5,964,024","250,786,958",42.90,42.90,41.05,42.10,-0.90,"3,473",
109/08/21,"3,266,707","140,340,991",42.80,43.35,42.30,43.15,+1.05,"2,215",
109/08/24,"2,718,952","118,078,978",43.50,43.75,43.20,43.50,+0.35,"1,579",
109/08/25,"1,735,606","75,193,541",43.60,43.65,43.05,43.40,-0.10,"1,056",
109/08/26,"1,271,798","54,866,350",43.45,43.45,43.05,43.30,-0.10,841,
109/08/27,"1,685,171","72,503,018",43.55,43.55,42.80,43.00,-0.30,"1,081",
109/08/28,"1,295,852","55,522,186",43.00,43.15,42.70,42.80,-0.20,862,
109/08/31,"3,784,072","160,271,744",43.20,43.20,42.05,42.05,-0.75,"2,160",
109/09/01,"2,009,786","85,131,342",42.15,42.80,42.15,42.30,+0.25,924,
109/09/02,"1,258,298","53,181,073",42.45,42.45,42.15,42.45,+0.15,880,
109/09/03,"1,555,500","65,786,670",42.70,42.75,42.15,42.15,-0.30,"1,081",
109/09/04,"1,982,183","83,151,243",41.85,42.35,41.50,42.00,-0.15,"1,303",
109/09/07,"1,624,084","67,729,737",42.00,42.00,41.50,41.65,-0.35,"1,196",
109/09/08,"1,210,728","50,477,608",42.00,42.00,41.60,41.70,+0.05,850,
109/09/09,"2,233,090","92,123,773",41.50,41.50,41.05,41.35,-0.35,"2,235",
109/09/10,"1,589,917","65,593,662",41.50,41.55,41.15,41.30,-0.05,"1,625",
109/09/11,"3,705,519","151,053,166",41.15,41.15,40.60,40.65,-0.65,"3,019",
109/09/14,"2,899,637","117,037,019",40.65,40.65,40.20,40.45,-0.20,"2,164",
109/09/15,"2,059,763","84,096,791",40.50,41.10,40.50,40.80,+0.35,"1,508",
109/09/16,"1,897,045","78,126,323",41.05,41.70,40.85,41.55,+0.75,"1,564",
109/09/17,"1,881,506","77,517,758",41.90,41.90,40.90,40.95,-0.60,"1,298",
109/09/18,"2,179,953","89,081,223",41.00,41.10,40.80,40.80,-0.15,"1,314",
109/09/21,"1,129,498","45,994,071",40.80,41.00,40.60,40.60,-0.20,886,
109/09/22,"1,789,371","71,911,343",40.50,40.55,40.00,40.20,-0.40,"1,399",
109/09/23,"1,834,986","73,472,317",40.30,40.40,39.90,40.05,-0.15,"1,477",
109/09/24,"3,451,806","136,329,156",39.90,39.90,39.25,39.25,-0.80,"2,584",
109/09/25,"2,153,068","84,796,900",39.25,39.80,39.10,39.40,+0.15,"1,607",
109/09/28,"1,570,608","62,582,420",39.80,40.20,39.50,39.95,+0.55,"1,117",
109/09/29,"1,148,594","45,814,860",40.00,40.15,39.70,39.90,-0.05,632,
109/09/30,"950,583","37,876,370",39.90,40.00,39.70,39.80,-0.10,622,
109/10/05,"855,347","33,966,511",39.80,40.00,39.60,39.65,-0.15,680,
109/10/06,"1,524,725","61,417,632",40.00,40.60,39.85,40.45,+0.80,"1,182",
109/10/07,"1,004,533","40,311,207",40.45,40.45,40.00,40.20,-0.25,744,
109/10/08,"864,041","34,663,551",40.20,40.30,40.00,40.20, 0.00,737,
109/10/12,"2,098,455","84,229,906",40.30,40.40,39.90,40.30,+0.10,"1,338",
109/10/13,"855,290","34,192,348",40.20,40.20,39.90,40.10,-0.20,729,
109/10/14,"1,395,201","55,735,390",40.00,40.10,39.90,39.95,-0.15,862,
109/10/15,"885,812","35,277,677",39.95,39.95,39.75,39.85,-0.10,787,
109/10/16,"1,079,614","43,090,112",39.90,40.00,39.75,39.80,-0.05,825,
109/10/19,"1,251,158","49,767,144",39.90,39.90,39.70,39.85,+0.05,"1,047",
109/10/20,"1,404,253","55,596,620",39.90,39.90,39.45,39.50,-0.35,"1,055",
109/10/21,"1,714,775","68,107,131",39.70,39.90,39.50,39.60,+0.10,"1,246",
109/10/22,"5,522,203","217,856,446",39.65,39.90,39.00,39.90,+0.30,"2,395",
109/10/23,"1,207,239","47,968,217",39.90,39.90,39.40,39.75,-0.15,972,
109/10/26,"2,038,136","82,061,982",39.75,40.50,39.75,40.35,+0.60,"1,557",
109/10/27,"1,321,270","53,216,285",40.30,40.40,40.05,40.30,-0.05,866,
109/10/28,"1,977,878","80,486,681",40.35,40.90,40.35,40.70,+0.40,"1,555",
109/10/29,"1,770,342","71,212,472",40.35,40.45,40.00,40.35,-0.35,"1,077",
109/10/30,"1,900,955","76,226,696",40.40,40.50,39.90,39.95,-0.40,"1,457",
109/11/02,"1,367,693","54,398,515",39.95,40.05,39.55,39.90,-0.05,"1,045",
109/11/03,"1,340,066","53,521,768",40.10,40.20,39.75,39.90, 0.00,917,
109/11/04,"996,833","39,897,982",40.30,40.30,39.85,40.15,+0.25,695,
109/11/05,"720,519","28,908,249",40.30,40.30,40.00,40.00,-0.15,693,
109/11/06,"635,100","25,490,277",40.20,40.25,40.05,40.10,+0.10,556,
109/11/09,"1,639,156","66,428,032",40.30,40.65,40.30,40.60,+0.50,"1,212",
109/11/10,"2,840,920","116,674,281",40.90,41.45,40.65,41.10,+0.50,"1,987",
109/11/11,"4,441,781","186,271,081",41.15,42.30,41.15,42.25,+1.15,"3,062",
109/11/12,"2,398,632","100,381,878",42.30,42.30,41.65,41.70,-0.55,"1,565",
109/11/13,"2,030,059","85,483,417",41.80,42.40,41.80,42.10,+0.40,"1,594",
109/11/16,"3,267,536","136,803,581",42.05,42.10,41.65,41.85,-0.25,"2,123",
109/11/17,"2,303,517","95,271,805",41.60,41.60,41.20,41.35,-0.50,"1,833",
109/11/18,"2,397,097","98,942,761",41.35,41.55,41.15,41.20,-0.15,"1,863",
109/11/19,"1,631,367","66,883,292",41.20,41.20,40.85,41.05,-0.15,"1,352",
109/11/20,"1,851,739","75,765,027",41.10,41.15,40.80,41.00,-0.05,"1,393",
109/11/23,"1,705,722","70,675,327",41.20,41.75,41.20,41.40,+0.40,"1,349",
109/11/24,"1,522,467","62,947,891",41.50,41.50,41.25,41.40, 0.00,995,
109/11/25,"1,322,617","54,819,317",41.45,41.60,41.30,41.40, 0.00,"1,043",
109/11/26,"1,099,553","45,544,797",41.45,41.60,41.30,41.60,+0.20,859,
109/11/27,"1,165,781","48,513,499",41.50,41.70,41.45,41.70,+0.10,792,
109/11/30,"2,952,870","123,128,182",41.80,42.15,41.20,41.20,-0.50,"1,689",
109/12/01,"1,224,693","50,747,112",41.50,41.60,41.30,41.55,+0.35,"1,007",
109/12/02,"1,880,423","77,787,476",41.55,41.60,41.25,41.30,-0.25,"1,226",
109/12/03,"1,760,928","72,513,950",41.25,41.30,41.05,41.25,-0.05,"1,200",
109/12/04,"1,956,414","80,871,633",41.25,41.55,41.20,41.55,+0.30,"1,269",
109/12/07,"2,337,663","96,550,190",41.55,41.60,41.15,41.25,-0.30,"1,547",
109/12/08,"2,423,374","99,588,401",41.25,41.25,41.05,41.05,-0.20,"1,729",
109/12/09,"1,637,529","67,264,391",40.90,41.25,40.90,41.15,+0.10,"1,335",
109/12/10,"4,191,964","174,850,902",41.35,42.10,41.30,41.50,+0.35,"2,858",
109/12/11,"1,807,473","74,571,029",41.50,41.70,41.05,41.25,-0.25,"1,401",
109/12/14,"935,315","38,699,317",41.30,41.45,41.20,41.45,+0.20,792,
109/12/15,"1,422,881","58,666,818",41.50,41.50,41.10,41.10,-0.35,"1,159",
109/12/16,"1,540,050","63,669,308",41.20,41.55,41.15,41.55,+0.45,"1,176",
109/12/17,"744,810","30,859,703",41.55,41.60,41.35,41.45,-0.10,623,
109/12/18,"927,391","38,431,292",41.50,41.60,41.40,41.45, 0.00,695,
109/12/21,"1,193,308","49,359,312",41.45,41.60,41.10,41.60,+0.15,"1,032",
109/12/22,"2,591,434","108,111,201",41.55,41.95,41.30,41.35,-0.25,"1,778",
109/12/23,"907,872","37,490,715",41.35,41.45,41.20,41.25,-0.10,725,
109/12/24,"1,274,116","52,594,626",41.30,41.40,41.20,41.25, 0.00,866,
109/12/25,"1,145,064","47,393,573",41.40,41.50,41.30,41.45,+0.20,889,
109/12/28,"2,632,881","110,057,904",41.45,42.00,41.45,41.90,+0.45,"1,882",
109/12/29,"5,115,090","217,842,614",42.05,42.90,42.05,42.85,+0.95,"3,238",
109/12/30,"2,532,094","108,172,070",42.85,42.85,42.50,42.80,-0.05,"1,830",
109/12/31,"1,547,401","66,027,287",42.80,42.90,42.55,42.60,-0.20,"1,175",
110/01/04,"2,756,331","116,944,713",42.70,42.70,42.30,42.50,-0.10,"1,534",
110/01/05,"2,208,490","93,974,392",42.50,42.90,42.20,42.65,+0.15,"1,587",
110/01/06,"3,538,366","149,971,685",42.75,42.85,42.00,42.15,-0.50,"2,285",
110/01/07,"2,169,594","91,386,936",42.05,42.25,42.05,42.15, 0.00,"1,366",
110/01/08,"2,446,528","102,531,922",42.15,42.15,41.80,41.85,-0.30,"1,668",
110/01/11,"1,681,396","70,295,137",41.80,42.10,41.65,42.10,+0.25,"1,353",
110/01/12,"1,724,293","72,080,090",42.10,42.10,41.70,41.80,-0.30,"1,448",
110/01/13,"1,997,253","83,534,215",41.80,42.00,41.65,41.85,+0.05,"1,398",
110/01/14,"2,420,838","100,664,244",41.70,41.80,41.50,41.65,-0.20,"1,908",
110/01/15,"3,200,621","132,174,956",41.55,41.60,41.10,41.20,-0.45,"2,607",
110/01/18,"1,999,668","82,048,489",41.15,41.20,40.85,41.10,-0.10,"1,644",
110/01/19,"1,848,316","75,910,308",41.15,41.30,40.85,41.10, 0.00,"1,458",
110/01/20,"4,403,712","178,628,930",41.10,41.10,40.40,40.40,-0.70,"3,507",
110/01/21,"2,703,165","109,384,408",40.45,40.85,40.35,40.45,+0.05,"1,971",
110/01/22,"1,764,539","71,168,741",40.50,40.55,40.25,40.40,-0.05,"1,414",
110/01/25,"2,016,826","81,255,257",40.35,40.85,40.00,40.85,+0.45,"1,785",
110/01/26,"1,444,157","58,682,781",40.90,40.90,40.50,40.65,-0.20,"1,195",
110/01/27,"1,522,110","61,822,736",40.70,40.80,40.50,40.65, 0.00,874,
110/01/28,"1,735,105","69,901,244",40.50,40.60,40.20,40.30,-0.35,"1,385",
110/01/29,"3,944,858","158,461,230",40.45,40.45,40.00,40.45,+0.15,"2,436",
110/02/01,"1,402,387","56,498,646",40.30,40.45,40.00,40.45, 0.00,"1,082",
110/02/02,"1,475,445","60,039,376",40.50,40.85,40.35,40.65,+0.20,"1,226",
110/02/03,"927,560","37,683,430",40.65,40.75,40.55,40.65, 0.00,599,
110/02/04,"1,098,778","44,503,366",40.50,40.65,40.45,40.60,-0.05,850,
110/02/05,"1,313,754","53,606,795",40.65,40.95,40.60,40.90,+0.30,"1,057",
110/02/17,"2,919,867","120,824,787",41.00,41.65,41.00,41.55,+0.65,"2,282",
110/02/18,"2,799,906","117,518,165",41.70,42.20,41.65,42.05,+0.50,"1,987",
110/02/19,"1,785,082","74,639,465",42.10,42.10,41.65,42.05, 0.00,"1,364",
110/02/22,"1,827,529","76,677,534",42.10,42.10,41.90,41.90,-0.15,"1,468",
110/02/23,"1,860,144","78,270,544",41.90,42.20,41.85,42.15,+0.25,"1,389",
110/02/24,"3,520,518","148,907,695",42.20,42.55,42.05,42.05,-0.10,"1,838",
110/02/25,"1,411,895","59,572,276",42.35,42.35,42.10,42.20,+0.15,"1,189",
110/02/26,"2,496,170","105,020,288",42.10,42.20,41.80,42.20, 0.00,"1,719",
110/03/02,"2,062,478","87,263,677",42.40,42.55,42.20,42.30,+0.10,"1,372",
110/03/03,"2,894,144","123,054,703",42.55,42.65,42.30,42.65,+0.35,"1,709",
110/03/04,"2,245,992","95,542,335",42.60,42.70,42.40,42.70,+0.05,"1,532",
110/03/05,"2,869,795","123,110,845",42.70,43.20,42.50,43.10,+0.40,"2,016",
110/03/08,"3,231,341","140,353,805",43.40,43.65,43.20,43.60,+0.50,"2,047",
110/03/09,"3,321,442","145,701,778",43.70,44.00,43.65,44.00,+0.40,"2,219",
110/03/10,"2,646,922","117,245,714",44.25,44.50,44.10,44.25,+0.25,"1,966",
110/03/11,"4,703,557","206,156,854",44.25,44.35,43.50,43.70,-0.55,"3,530",
110/03/12,"2,153,306","93,240,492",43.70,43.75,43.20,43.35,-0.35,"1,828",
110/03/15,"2,079,319","89,697,301",43.35,43.40,42.90,43.40,+0.05,"1,738",
110/03/16,"1,744,118","76,345,174",43.50,43.90,43.40,43.90,+0.50,"1,274",
110/03/17,"1,400,107","61,198,707",43.90,43.90,43.55,43.80,-0.10,"1,287",
110/03/18,"1,460,285","64,057,950",44.00,44.05,43.65,43.70,-0.10,"1,119",
110/03/19,"3,676,493","160,749,363",43.70,43.95,43.60,43.65,-0.05,"2,032",
110/03/22,"4,241,476","188,716,623",43.90,45.00,43.80,45.00,+1.35,"2,855",
110/03/23,"4,579,815","207,960,873",45.55,46.00,45.00,45.50,+0.50,"3,226",
110/03/24,"2,161,467","98,176,366",45.50,45.90,45.25,45.45,-0.05,"1,536",
110/03/25,"1,485,408","67,387,653",45.45,45.45,45.25,45.45, 0.00,"1,137",
110/03/26,"2,234,950","101,800,382",45.60,45.70,45.35,45.70,+0.25,"1,587",
110/03/29,"3,609,413","166,379,924",45.80,46.30,45.80,46.30,+0.60,"2,360",
110/03/30,"2,736,124","126,724,405",46.50,46.60,46.00,46.50,+0.20,"1,867",
110/03/31,"10,748,601","510,333,193",47.70,47.80,47.05,47.35,+0.85,"5,652",
110/04/01,"4,226,458","200,853,390",47.75,47.80,47.35,47.65,+0.30,"2,856",
110/04/06,"6,210,037","302,283,664",47.90,49.20,47.85,49.20,+1.55,"4,119",
110/04/07,"5,900,577","294,522,519",49.40,50.10,49.30,50.10,+0.90,"3,893",
110/04/08,"3,438,519","171,686,975",50.10,50.10,49.50,50.00,-0.10,"2,522",
110/04/09,"3,402,107","170,265,800",50.00,50.30,49.80,50.30,+0.30,"2,309",
110/04/12,"3,746,620","191,086,774",50.50,51.30,50.40,51.30,+1.00,"2,527",
110/04/13,"2,877,986","148,395,037",51.30,51.80,51.30,51.40,+0.10,"2,155",
