日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,註記
109/04/07,"19,756,103","737,902,544",37.60,37.75,37.05,37.25,-0.05,"5,985",
109/04/08,"20,967,571","793,817,548",37.20,38.15,37.20,37.95,+0.70,"6,969",
109/04/09,"14,204,067","542,248,766",38.10,38.45,38.00,38.20,+0.25,"4,311",
109/04/10,"17,114,306","667,831,824",38.20,39.60,38.15,39.20,+1.00,"6,100",
109/04/13,"15,164,813","601,051,217",40.00,40.00,39.30,39.50,+0.30,"5,786",
109/04/14,"19,532,331","786,911,890",39.55,40.80,39.50,40.65,+1.15,"6,445",
109/04/15,"17,651,290","721,603,993",40.90,41.15,40.65,41.05,+0.40,"6,673",
109/04/16,"21,971,619","884,985,807",40.55,40.55,40.20,40.20,-0.85,"7,005",
109/04/17,"18,758,672","766,239,127",40.55,41.35,40.40,40.60,+0.40,"6,874",
109/04/20,"10,911,479","438,938,660",40.50,40.60,40.10,40.10,-0.50,"4,213",
109/04/21,"18,671,544","733,843,928",39.95,40.00,38.85,39.00,-1.10,"7,366",
109/04/22,"14,354,830","558,587,449",38.55,39.45,38.35,39.45,+0.45,"5,354",
109/04/23,"10,879,769","430,799,107",39.50,40.10,39.20,39.60,+0.15,"4,257",
109/04/24,"9,989,353","393,247,543",39.35,39.80,39.20,39.20,-0.40,"3,038",
109/04/27,"11,851,531","473,950,136",39.90,40.25,39.50,40.10,+0.90,"4,219",
109/04/28,"7,655,849","308,068,279",40.45,40.45,40.05,40.30,+0.20,"2,829",
109/04/29,"15,274,925","627,989,788",40.40,41.45,40.40,41.05,+0.75,"5,661",
109/04/30,"20,246,120","851,364,671",41.60,42.50,41.60,42.30,+1.25,"6,914",
109/05/04,"24,649,105","1,004,506,710",40.80,41.30,40.40,40.75,-1.55,"8,857",
109/05/05,"8,102,348","330,339,926",41.10,41.10,40.55,40.65,-0.10,"3,245",
109/05/06,"8,991,553","364,978,386",40.55,40.90,40.30,40.55,-0.10,"3,158",
109/05/07,"10,433,712","423,472,383",40.50,40.85,40.45,40.50,-0.05,"3,406",
109/05/08,"9,626,405","393,043,235",41.00,41.15,40.65,40.65,+0.15,"2,872",
109/05/11,"10,618,884","438,528,225",41.00,41.60,40.95,41.20,+0.55,"3,609",
109/05/12,"14,820,252","608,152,668",41.00,41.30,40.70,41.20, 0.00,"4,577",
109/05/13,"9,772,855","400,273,605",41.15,41.20,40.70,40.95,-0.25,"4,148",
109/05/14,"12,588,440","512,119,663",40.95,40.95,40.50,40.55,-0.40,"5,046",
109/05/15,"16,569,146","680,855,058",41.20,41.30,40.75,41.15,+0.60,"5,355",
109/05/18,"7,305,693","300,615,161",41.00,41.45,40.90,41.20,+0.05,"2,871",
109/05/19,"21,735,909","910,728,528",42.00,42.20,41.50,42.00,+0.80,"7,339",
109/05/20,"16,158,614","682,548,304",42.10,42.35,42.00,42.25,+0.25,"5,250",
109/05/21,"14,589,024","619,561,163",42.10,42.80,42.00,42.70,+0.45,"6,468",
109/05/22,"15,423,030","646,315,610",42.45,42.45,41.60,41.70,-1.00,"4,834",
109/05/25,"8,215,465","340,603,702",41.90,41.95,41.00,41.70, 0.00,"2,551",
109/05/26,"18,596,544","790,774,402",41.75,42.80,41.50,42.45,+0.75,"6,198",
109/05/27,"10,481,595","446,823,166",42.45,42.90,42.45,42.65,+0.20,"3,224",
109/05/28,"11,204,676","472,730,694",42.85,42.85,41.75,42.05,-0.60,"3,653",
109/05/29,"24,010,130","1,013,750,925",41.65,42.40,41.65,42.40,+0.35,"3,570",
109/06/01,"10,918,155","466,972,915",42.80,43.00,42.50,42.50,+0.10,"4,546",
109/06/02,"9,343,354","400,952,839",42.80,43.00,42.65,42.95,+0.45,"3,291",
109/06/03,"14,849,561","644,852,280",43.25,43.60,43.20,43.55,+0.60,"5,272",
109/06/04,"11,561,773","503,259,107",43.70,43.75,43.30,43.55, 0.00,"3,282",
109/06/05,"7,712,562","335,643,425",43.55,43.65,43.30,43.50,-0.05,"2,311",
109/06/08,"13,284,158","582,066,377",43.75,44.00,43.55,43.85,+0.35,"3,815",
109/06/09,"12,566,698","553,056,778",43.95,44.20,43.80,44.00,+0.15,"3,245",
109/06/10,"17,720,695","789,975,706",44.20,44.80,44.15,44.60,+0.60,"5,537",
109/06/11,"21,802,794","966,474,800",44.85,45.05,43.30,43.60,-1.00,"6,558",
109/06/12,"11,829,131","508,349,477",42.70,43.25,42.60,43.25,-0.35,"4,252",
109/06/15,"11,782,168","510,278,142",43.30,43.75,43.05,43.10,-0.15,"3,815",
109/06/16,"14,920,506","652,946,988",43.70,44.30,43.50,44.10,+1.00,"4,258",
109/06/17,"15,662,302","690,282,088",43.90,44.35,43.70,44.30,+0.20,"5,455",
109/06/18,"12,616,949","552,170,305",44.25,44.30,43.40,43.85,-0.45,"4,348",
109/06/19,"14,722,948","642,736,151",44.05,44.10,43.60,43.60,-0.25,"2,293",
109/06/22,"7,776,121","338,334,972",43.40,43.60,43.40,43.60, 0.00,"2,325",
109/06/23,"11,265,979","493,823,294",43.95,44.10,43.40,44.00,+0.40,"2,805",
109/06/24,"10,104,234","445,984,226",44.10,44.30,44.00,44.15,+0.15,"2,855",
109/06/29,"12,680,436","554,240,446",43.80,43.85,43.55,43.80,-0.35,"4,068",
109/06/30,"24,583,365","1,078,482,964",43.90,44.05,43.75,43.90,+0.10,"6,462",
109/07/01,"13,160,330","554,052,778",41.80,42.50,41.70,42.30,X0.00,"4,294",
109/07/02,"7,287,674","307,647,034",42.35,42.45,42.10,42.10,-0.20,"2,704",
109/07/03,"11,331,379","483,245,835",42.35,43.10,42.30,42.80,+0.70,"3,772",
109/07/06,"13,512,682","583,895,547",43.00,43.40,42.95,43.30,+0.50,"3,995",
109/07/07,"13,484,848","583,859,916",43.65,43.75,43.05,43.30, 0.00,"4,352",
109/07/08,"16,804,451","725,817,465",43.30,43.55,43.00,43.10,-0.20,"3,828",
109/07/09,"20,521,872","888,787,511",43.50,44.10,42.80,42.80,-0.30,"6,886",
109/07/10,"6,817,321","289,924,983",43.00,43.05,42.40,42.40,-0.40,"2,687",
109/07/13,"10,806,384","464,279,894",42.90,43.15,42.75,43.00,+0.60,"2,860",
109/07/14,"10,236,539","438,576,305",42.95,43.00,42.65,42.70,-0.30,"3,060",
109/07/15,"11,341,312","486,780,655",43.10,43.10,42.80,42.80,+0.10,"3,404",
109/07/16,"12,820,876","549,543,834",42.80,43.00,42.60,42.85,+0.05,"2,810",
109/07/17,"7,049,060","302,308,491",43.10,43.10,42.75,42.80,-0.05,"2,323",
109/07/20,"6,358,662","270,973,731",42.70,42.90,42.50,42.65,-0.15,"2,110",
109/07/21,"19,042,359","811,580,841",42.55,42.80,42.45,42.50,-0.15,"5,026",
109/07/22,"13,354,151","573,381,096",42.50,43.10,42.50,43.10,+0.60,"3,674",
109/07/23,"6,434,262","274,835,295",42.75,42.95,42.55,42.70,-0.40,"2,222",
109/07/24,"12,544,873","529,304,271",42.50,42.60,41.90,42.00,-0.70,"4,268",
109/07/27,"7,207,468","302,413,428",41.95,42.35,41.80,41.80,-0.20,"2,572",
109/07/28,"12,546,650","523,274,625",41.50,42.00,41.40,41.70,-0.10,"3,902",
109/07/29,"12,698,184","534,650,908",41.70,42.65,41.70,41.80,+0.10,"4,908",
109/07/30,"10,770,866","452,982,196",42.50,42.50,41.80,42.20,+0.40,"3,185",
109/07/31,"18,066,927","754,431,949",41.95,42.10,41.60,41.75,-0.45,"3,880",
109/08/03,"12,359,931","511,543,264",41.65,41.70,41.20,41.25,-0.50,"4,292",
109/08/04,"8,308,555","343,490,147",41.30,41.45,41.20,41.30,+0.05,"2,380",
109/08/05,"10,450,085","432,461,673",41.30,41.55,41.25,41.40,+0.10,"2,722",
109/08/06,"12,615,104","524,192,394",41.55,41.80,41.30,41.55,+0.15,"3,448",
109/08/07,"10,564,310","436,196,070",41.55,41.55,41.15,41.15,-0.40,"3,218",
109/08/10,"12,714,414","529,188,898",41.30,41.80,41.15,41.75,+0.60,"2,946",
109/08/11,"23,748,509","997,406,280",42.30,42.35,41.55,41.75, 0.00,"5,211",
109/08/12,"14,627,385","611,663,300",41.90,41.95,41.60,41.85,+0.10,"3,986",
109/08/13,"14,812,791","622,221,872",42.35,42.35,41.80,42.00,+0.15,"3,380",
109/08/14,"11,494,689","480,370,988",41.60,42.00,41.60,41.85,-0.15,"2,893",
109/08/17,"12,072,031","510,556,126",42.15,42.50,41.90,42.50,+0.65,"3,940",
109/08/18,"11,683,329","496,834,862",42.50,42.65,42.35,42.55,+0.05,"3,560",
109/08/19,"21,179,890","912,090,922",42.80,43.30,42.65,42.75,+0.20,"7,548",
109/08/20,"23,935,755","1,000,381,287",42.90,42.90,41.25,41.40,-1.35,"7,876",
109/08/21,"18,328,482","761,763,814",41.95,42.00,41.35,41.80,+0.40,"5,825",
109/08/24,"7,388,720","308,259,577",41.95,41.95,41.40,41.70,-0.10,"2,161",
109/08/25,"43,406,185","1,868,671,361",41.90,43.65,41.90,43.40,+1.70,"11,537",
109/08/26,"15,638,258","676,762,623",43.70,43.70,43.00,43.40, 0.00,"4,855",
109/08/27,"11,230,656","483,437,980",43.50,43.50,42.80,43.10,-0.30,"3,425",
109/08/28,"14,665,160","634,942,400",43.15,43.55,43.05,43.30,+0.20,"3,919",
109/08/31,"15,100,192","648,694,259",43.65,43.65,42.65,42.80,-0.50,"3,499",
109/09/01,"15,085,822","644,160,947",42.80,42.95,42.40,42.80, 0.00,"3,625",
109/09/02,"13,286,642","561,485,824",42.90,43.00,42.05,42.20,-0.60,"4,475",
109/09/03,"10,479,213","446,791,322",42.45,43.00,42.25,42.75,+0.55,"3,607",
109/09/04,"9,167,166","388,050,988",42.15,42.55,42.15,42.45,-0.30,"2,469",
109/09/07,"6,282,869","266,686,111",42.80,42.80,42.20,42.45, 0.00,"1,886",
109/09/08,"6,992,412","296,873,883",42.60,42.65,42.30,42.50,+0.05,"2,608",
109/09/09,"13,511,783","566,483,401",42.10,42.45,41.70,42.25,-0.25,"4,780",
109/09/10,"17,438,272","747,425,184",42.45,43.20,42.05,43.05,+0.80,"5,470",
109/09/11,"18,362,750","796,507,844",43.35,43.50,43.25,43.45,+0.40,"6,076",
109/09/14,"17,056,572","743,234,352",43.50,43.70,43.25,43.65,+0.20,"5,264",
109/09/15,"10,581,457","461,882,101",43.70,43.75,43.55,43.75,+0.10,"3,617",
109/09/16,"12,506,413","546,154,484",43.75,43.75,43.40,43.75, 0.00,"3,751",
109/09/17,"12,650,873","549,306,666",43.55,43.70,43.20,43.25,-0.50,"3,897",
109/09/18,"18,022,219","774,376,402",43.25,43.30,42.85,42.85,-0.40,"3,742",
109/09/21,"15,270,907","649,620,729",42.75,42.90,42.25,42.40,-0.45,"4,704",
109/09/22,"15,323,043","643,048,506",42.25,42.25,41.80,41.90,-0.50,"4,841",
109/09/23,"21,220,309","882,199,993",41.90,42.10,41.30,41.75,-0.15,"6,806",
109/09/24,"32,598,055","1,327,765,015",41.25,41.30,40.40,40.60,-1.15,"11,344",
109/09/25,"12,935,694","528,488,103",40.60,41.00,40.60,40.80,+0.20,"3,272",
109/09/28,"9,149,141","376,562,341",41.00,41.35,40.90,41.30,+0.50,"3,094",
109/09/29,"10,543,697","438,461,992",41.50,41.70,41.40,41.65,+0.35,"2,635",
109/09/30,"9,530,357","398,611,349",41.80,41.90,41.65,41.90,+0.25,"2,363",
109/10/05,"15,182,416","629,403,450",42.05,42.10,41.20,41.20,-0.70,"5,669",
109/10/06,"11,263,103","467,126,044",41.40,41.60,41.20,41.50,+0.30,"3,494",
109/10/07,"11,548,570","476,621,131",41.10,41.45,41.10,41.15,-0.35,"3,089",
109/10/08,"13,196,584","542,777,742",41.30,41.35,41.00,41.05,-0.10,"4,152",
109/10/12,"10,983,190","454,647,435",41.35,41.50,41.30,41.45,+0.40,"3,935",
109/10/13,"10,561,448","438,168,921",41.65,41.70,41.30,41.45, 0.00,"3,543",
109/10/14,"18,579,543","775,653,774",41.65,41.80,41.55,41.80,+0.35,"4,140",
109/10/15,"12,655,566","524,488,131",41.65,41.75,41.30,41.30,-0.50,"4,117",
109/10/16,"10,915,651","452,856,633",41.30,41.65,41.30,41.35,+0.05,"3,444",
109/10/19,"8,697,813","361,304,823",41.45,41.70,41.40,41.45,+0.10,"2,649",
109/10/20,"8,109,104","335,553,707",41.45,41.60,41.30,41.40,-0.05,"2,448",
109/10/21,"9,008,960","373,667,713",41.60,41.60,41.40,41.40, 0.00,"3,905",
109/10/22,"16,101,573","668,815,269",41.30,41.75,41.30,41.50,+0.10,"3,603",
109/10/23,"9,373,754","387,844,976",41.30,41.50,41.30,41.40,-0.10,"2,481",
109/10/26,"8,614,883","358,171,430",41.45,41.70,41.40,41.70,+0.30,"3,204",
109/10/27,"12,379,262","511,401,901",41.50,41.50,41.20,41.30,-0.40,"3,221",
109/10/28,"11,464,155","472,561,912",41.30,41.35,41.10,41.35,+0.05,"3,712",
109/10/29,"13,777,258","561,768,448",40.90,40.95,40.65,40.75,-0.60,"5,538",
109/10/30,"15,670,713","637,104,952",40.75,40.75,40.50,40.70,-0.05,"3,657",
109/11/02,"7,905,448","324,818,605",40.70,41.45,40.70,41.45,+0.75,"2,476",
109/11/03,"8,308,883","344,963,766",41.55,41.65,41.35,41.60,+0.15,"2,856",
109/11/04,"6,681,826","277,579,481",41.50,41.65,41.25,41.65,+0.05,"1,896",
109/11/05,"11,322,549","472,530,550",41.70,41.85,41.60,41.65, 0.00,"2,704",
109/11/06,"8,335,274","348,818,916",41.65,41.95,41.65,41.95,+0.30,"2,942",
109/11/09,"18,637,402","793,701,284",42.10,42.85,42.10,42.70,+0.75,"6,042",
109/11/10,"28,378,745","1,234,420,489",43.10,43.80,43.10,43.60,+0.90,"9,575",
109/11/11,"60,875,251","2,741,689,315",44.10,45.70,44.10,45.55,+1.95,"21,134",
109/11/12,"31,235,439","1,408,593,201",45.50,45.50,44.60,45.20,-0.35,"9,292",
109/11/13,"19,617,179","888,296,771",45.00,45.50,44.90,45.30,+0.10,"6,394",
109/11/16,"22,954,753","1,048,366,578",45.90,46.00,45.35,45.55,+0.25,"7,321",
109/11/17,"25,860,782","1,177,346,106",45.55,45.80,45.15,45.55, 0.00,"8,189",
109/11/18,"18,621,807","847,593,223",45.50,45.70,45.30,45.50,-0.05,"6,852",
109/11/19,"13,045,423","591,791,520",45.50,45.65,45.15,45.25,-0.25,"4,062",
109/11/20,"20,322,119","907,659,116",45.10,45.15,44.35,44.90,-0.35,"7,309",
109/11/23,"15,060,834","683,222,204",45.05,45.60,45.00,45.50,+0.60,"5,417",
109/11/24,"15,377,512","693,364,411",45.60,45.60,44.90,44.95,-0.55,"5,397",
109/11/25,"13,729,310","620,679,885",45.45,45.45,44.95,45.15,+0.20,"3,668",
109/11/26,"19,573,788","891,243,246",45.40,45.70,45.40,45.60,+0.45,"7,347",
109/11/27,"17,425,290","793,780,924",45.70,45.80,45.35,45.65,+0.05,"6,538",
109/11/30,"60,378,142","2,697,423,370",45.70,45.75,44.30,44.30,-1.35,"10,176",
109/12/01,"16,776,138","749,478,003",44.65,44.90,44.40,44.80,+0.50,"6,066",
109/12/02,"24,770,273","1,102,962,156",44.65,44.75,44.35,44.55,-0.25,"6,802",
109/12/03,"19,429,779","865,783,235",44.50,44.85,44.25,44.45,-0.10,"6,094",
109/12/04,"19,904,106","891,834,385",44.40,45.15,44.35,45.15,+0.70,"5,386",
109/12/07,"23,923,918","1,086,391,242",45.30,45.60,45.10,45.60,+0.45,"8,797",
109/12/08,"22,862,816","1,030,006,520",45.25,45.40,44.80,45.40,-0.20,"6,383",
109/12/09,"15,271,637","686,878,337",45.05,45.20,44.80,45.10,-0.30,"4,752",
109/12/10,"27,500,914","1,254,651,969",45.10,45.95,45.00,45.65,+0.55,"8,559",
109/12/11,"48,409,609","2,284,211,191",46.65,47.70,46.65,47.20,+1.55,"18,967",
109/12/14,"31,348,002","1,485,697,307",47.45,48.00,47.00,47.30,+0.10,"10,755",
109/12/15,"36,707,619","1,687,778,264",47.10,47.10,45.35,45.85,-1.45,"12,719",
109/12/16,"18,644,181","863,570,049",46.05,46.50,46.00,46.35,+0.50,"7,825",
109/12/17,"11,027,254","510,157,812",46.45,46.50,45.90,46.20,-0.15,"4,046",
109/12/18,"20,490,433","948,313,345",46.05,46.80,46.00,46.00,-0.20,"6,517",
109/12/21,"30,116,552","1,368,659,632",46.35,46.45,45.10,45.50,-0.50,"10,980",
109/12/22,"17,518,340","791,646,042",45.35,45.45,44.90,44.90,-0.60,"7,464",
109/12/23,"12,251,692","546,832,708",44.75,44.85,44.10,44.80,-0.10,"4,691",
109/12/24,"20,779,816","947,189,895",44.90,46.00,44.90,45.55,+0.75,"5,815",
109/12/25,"6,538,845","297,760,728",45.60,45.70,45.40,45.50,-0.05,"2,336",
109/12/28,"7,970,511","361,699,747",45.55,45.60,45.25,45.55,+0.05,"3,201",
109/12/29,"8,113,872","369,821,189",45.65,45.70,45.50,45.50,-0.05,"2,912",
109/12/30,"31,522,293","1,461,632,012",45.55,47.00,45.50,46.90,+1.40,"12,374",
109/12/31,"23,055,467","1,074,815,155",47.10,47.20,45.65,46.75,-0.15,"8,131",
110/01/04,"18,812,189","870,346,477",46.15,46.50,45.95,46.25,-0.50,"6,361",
110/01/05,"13,617,561","629,127,088",46.25,46.45,45.85,46.35,+0.10,"4,998",
110/01/06,"21,616,050","991,063,840",46.10,46.25,45.55,45.60,-0.75,"8,797",
110/01/07,"21,724,732","1,003,769,801",46.00,46.45,45.95,46.20,+0.60,"8,138",
110/01/08,"42,271,839","1,987,545,824",46.45,47.70,46.25,47.45,+1.25,"14,210",
110/01/11,"35,639,707","1,691,394,977",47.70,48.35,46.65,47.40,-0.05,"12,418",
110/01/12,"39,778,965","1,908,584,643",48.40,48.60,47.50,47.75,+0.35,"13,404",
110/01/13,"31,932,937","1,536,236,137",48.00,48.30,47.80,48.30,+0.55,"10,428",
110/01/14,"21,440,775","1,035,778,872",48.55,48.55,47.95,48.45,+0.15,"7,056",
110/01/15,"24,337,076","1,166,732,026",48.50,48.55,47.55,47.60,-0.85,"8,438",
110/01/18,"24,954,742","1,167,657,545",47.05,47.30,46.45,46.95,-0.65,"7,562",
110/01/19,"13,003,728","614,968,844",46.75,47.55,46.70,47.25,+0.30,"4,255",
110/01/20,"21,776,539","1,013,033,919",47.00,47.20,46.10,46.20,-1.05,"8,248",
110/01/21,"13,986,929","649,098,703",46.30,46.70,46.20,46.20, 0.00,"4,402",
110/01/22,"20,524,152","951,662,307",46.35,46.55,46.25,46.25,+0.05,"4,900",
110/01/25,"27,801,372","1,313,523,763",46.50,47.95,46.30,47.40,+1.15,"8,690",
110/01/26,"19,379,099","906,713,161",47.50,47.50,46.50,46.50,-0.90,"6,783",
110/01/27,"15,050,838","704,185,651",46.85,47.00,46.55,46.80,+0.30,"3,405",
110/01/28,"19,821,828","915,518,222",46.30,46.75,45.90,46.20,-0.60,"7,123",
110/01/29,"25,446,024","1,165,596,550",46.15,46.70,45.55,45.55,-0.65,"6,510",
110/02/01,"9,635,500","441,418,546",45.35,46.15,45.30,45.95,+0.40,"3,740",
110/02/02,"37,453,646","1,761,075,306",46.35,47.40,45.80,47.25,+1.30,"11,570",
110/02/03,"22,486,272","1,065,179,059",47.40,47.60,46.80,47.60,+0.35,"5,822",
110/02/04,"13,912,019","656,056,544",47.50,47.50,46.90,47.10,-0.50,"4,606",
110/02/05,"14,095,420","663,513,110",47.20,47.50,46.90,46.90,-0.20,"4,388",
110/02/17,"61,769,519","3,013,259,389",48.75,49.45,48.05,48.90,+2.00,"20,410",
110/02/18,"35,450,695","1,757,649,456",49.00,50.00,49.00,49.20,+0.30,"11,566",
110/02/19,"22,029,874","1,080,862,122",49.20,49.50,48.80,49.10,-0.10,"6,635",
110/02/22,"22,109,334","1,091,063,876",49.35,50.00,48.95,48.95,-0.15,"8,029",
110/02/23,"27,137,394","1,345,787,914",49.00,49.95,49.00,49.75,+0.80,"9,506",
110/02/24,"34,458,155","1,722,979,508",50.00,50.20,49.80,50.00,+0.25,"9,095",
110/02/25,"58,286,243","2,995,924,187",50.60,52.20,50.50,51.70,+1.70,"17,235",
110/02/26,"65,601,653","3,317,988,981",51.00,52.30,49.90,49.90,-1.80,"19,992",
110/03/02,"30,999,767","1,570,479,076",51.00,51.20,50.00,50.10,+0.20,"9,760",
110/03/03,"28,330,932","1,442,496,568",50.60,51.20,50.50,51.00,+0.90,"8,924",
110/03/04,"26,368,962","1,332,779,089",50.90,51.20,50.10,50.60,-0.40,"7,330",
110/03/05,"15,283,944","772,482,849",50.20,50.90,50.00,50.80,+0.20,"5,649",
110/03/08,"38,292,930","1,994,473,254",51.40,53.00,51.20,52.10,+1.30,"13,286",
110/03/09,"56,794,868","3,038,723,700",52.70,54.00,52.60,53.70,+1.60,"19,135",
110/03/10,"38,119,976","2,046,349,629",53.60,54.00,53.20,54.00,+0.30,"11,175",
110/03/11,"88,979,695","4,971,974,439",55.20,57.00,54.70,55.40,+1.40,"27,803",
110/03/12,"35,646,272","1,962,201,032",55.80,55.90,54.60,54.90,-0.50,"12,449",
110/03/15,"40,229,775","2,241,653,841",55.40,56.40,55.20,55.50,+0.60,"11,348",
110/03/16,"17,288,855","958,137,039",55.70,55.80,55.20,55.40,-0.10,"6,016",
110/03/17,"29,276,597","1,599,785,341",55.40,55.40,54.20,54.50,-0.90,"12,808",
110/03/18,"20,635,715","1,128,181,977",55.40,55.40,54.20,54.40,-0.10,"7,711",
110/03/19,"45,752,832","2,457,281,001",54.20,54.90,53.30,53.70,-0.70,"13,530",
110/03/22,"17,860,505","959,018,705",53.70,54.10,53.10,53.90,+0.20,"6,561",
110/03/23,"25,272,453","1,380,307,525",54.60,55.10,54.20,54.50,+0.60,"7,790",
110/03/24,"24,046,474","1,299,199,322",54.80,55.30,54.10,54.40,-0.10,"8,274",
110/03/25,"29,131,809","1,603,836,803",54.80,55.40,54.50,55.30,+0.90,"9,115",
110/03/26,"28,377,801","1,579,290,872",55.80,56.30,55.20,55.50,+0.20,"8,937",
110/03/29,"19,532,083","1,090,431,511",55.90,56.10,55.60,55.90,+0.40,"6,452",
110/03/30,"36,049,986","2,027,019,595",56.20,56.90,55.60,56.80,+0.90,"10,417",
