日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,註記
109/09/04,"2,988,968","739,780,564",247.50,249.00,245.50,248.50,-4.00,"2,063",
109/09/07,"1,133,724","279,762,451",248.00,248.00,245.00,247.50,-1.00,921,
109/09/08,"2,231,350","553,887,800",248.00,250.00,245.50,250.00,+2.50,"1,525",
109/09/09,"1,620,708","399,518,376",246.50,247.50,245.00,247.50,-2.50,"1,284",
109/09/10,"4,451,603","1,136,999,343",252.00,258.50,252.00,254.50,+7.00,"3,025",
109/09/11,"2,301,362","577,614,862",253.50,254.00,249.00,251.50,-3.00,"1,797",
109/09/14,"1,986,350","503,019,250",252.00,256.50,250.50,256.00,+4.50,"1,342",
109/09/15,"2,665,259","681,543,545",255.00,257.00,254.00,256.50,+0.50,"2,166",
109/09/16,"2,006,867","514,472,638",258.00,258.00,254.50,256.00,-0.50,"1,510",
109/09/17,"1,185,284","303,862,420",255.00,257.50,254.00,256.00, 0.00,"1,026",
109/09/18,"3,580,902","920,184,848",256.00,258.50,253.00,258.50,+2.50,"1,719",
109/09/21,"2,391,097","615,569,332",254.50,259.50,254.50,257.00,-1.50,"1,591",
109/09/22,"2,198,857","567,016,749",256.00,260.00,255.00,258.00,+1.00,"1,601",
109/09/23,"1,436,300","371,054,900",257.00,260.00,256.00,259.00,+1.00,"1,107",
109/09/24,"2,995,417","758,320,501",256.00,256.50,251.00,253.50,-5.50,"2,119",
109/09/25,"2,304,144","573,662,474",253.50,254.50,245.50,246.50,-7.00,"1,677",
109/09/28,"1,603,992","403,125,486",248.00,253.00,248.00,252.00,+5.50,999,
109/09/29,"1,488,454","372,068,812",252.00,253.00,248.00,249.50,-2.50,835,
109/09/30,"4,064,113","1,028,812,247",253.00,254.00,250.00,253.50,+4.00,980,
109/10/05,"2,432,583","603,827,167",253.50,254.00,245.00,247.00,-6.50,"1,831",
109/10/06,"1,895,542","468,769,131",248.00,249.00,245.50,247.50,+0.50,"1,468",
109/10/07,"1,587,310","393,215,570",246.00,249.00,246.00,247.00,-0.50,"1,129",
109/10/08,"1,296,292","324,043,000",248.00,251.00,248.00,251.00,+4.00,953,
109/10/12,"2,345,039","591,588,328",251.00,254.00,250.50,254.00,+3.00,"1,394",
109/10/13,"2,431,917","602,294,361",252.50,253.00,246.00,247.50,-6.50,"1,937",
109/10/14,"2,149,362","527,799,711",246.00,247.50,242.50,246.50,-1.00,"1,434",
109/10/15,"1,814,367","441,856,853",244.00,246.00,242.50,243.00,-3.50,"1,302",
109/10/16,"1,165,721","283,323,331",244.00,245.50,242.00,242.50,-0.50,806,
109/10/19,"1,584,894","384,531,848",243.00,244.00,241.50,242.00,-0.50,"1,113",
109/10/20,"3,299,176","783,831,564",241.00,241.50,236.00,237.50,-4.50,"2,313",
109/10/21,"3,456,880","830,319,460",237.00,243.50,236.50,242.00,+4.50,"2,728",
109/10/22,"2,181,627","522,028,734",240.00,242.50,236.00,241.50,-0.50,"1,667",
109/10/23,"2,504,696","609,310,267",241.50,246.00,241.50,242.50,+1.00,"1,670",
109/10/26,"7,161,437","1,804,038,036",251.50,258.50,247.50,247.50,+5.00,"4,938",
109/10/27,"2,430,510","600,867,991",245.50,249.00,244.50,248.50,+1.00,"1,623",
109/10/28,"3,124,052","780,753,028",246.50,252.00,246.50,249.50,+1.00,"2,201",
109/10/29,"2,699,126","662,445,893",246.00,248.00,243.50,245.50,-4.00,"1,921",
109/10/30,"3,237,185","789,588,030",243.50,248.00,242.00,242.50,-3.00,"1,790",
109/11/02,"1,542,365","372,165,128",242.50,244.00,240.00,242.00,-0.50,966,
109/11/03,"1,538,225","373,623,760",243.50,244.00,242.00,243.00,+1.00,"1,201",
109/11/04,"2,130,574","514,669,729",243.00,243.50,239.50,242.00,-1.00,"1,377",
109/11/05,"1,060,117","258,127,691",243.00,245.00,242.00,243.00,+1.00,902,
109/11/06,"2,079,889","507,828,956",245.00,245.00,242.00,245.00,+2.00,"1,454",
109/11/09,"2,786,172","692,756,199",247.50,251.00,246.00,251.00,+6.00,"1,978",
109/11/10,"4,809,543","1,164,093,364",247.50,248.00,240.50,241.50,-9.50,"3,594",
109/11/11,"5,769,312","1,408,520,964",240.50,248.50,238.50,248.50,+7.00,"3,515",
109/11/12,"10,044,580","2,463,822,080",243.50,250.00,243.00,244.00,-4.50,"6,764",
109/11/13,"3,670,707","901,350,511",243.00,247.00,242.00,246.00,+2.00,"2,674",
109/11/16,"5,508,672","1,372,447,076",247.50,250.50,247.00,249.50,+3.50,"3,503",
109/11/17,"3,691,582","927,472,790",250.00,253.00,249.50,250.00,+0.50,"2,755",
109/11/18,"4,694,445","1,184,930,944",253.00,255.00,250.50,251.50,+1.50,"3,294",
109/11/19,"3,521,174","884,014,693",252.00,252.50,248.50,251.00,-0.50,"2,507",
109/11/20,"3,308,831","823,430,336",250.00,251.50,248.00,248.50,-2.50,"2,309",
109/11/23,"2,834,878","711,477,476",249.50,252.00,249.00,251.00,+2.50,"2,012",
109/11/24,"2,485,099","623,281,325",251.00,252.50,249.50,249.50,-1.50,"2,044",
109/11/25,"2,334,896","584,094,811",250.50,251.00,249.00,250.50,+1.00,"1,390",
109/11/26,"1,739,018","437,041,065",251.00,252.50,250.00,251.50,+1.00,"1,260",
109/11/27,"1,612,486","405,017,281",252.50,252.50,250.50,251.50, 0.00,"1,386",
109/11/30,"5,129,742","1,280,876,744",251.50,252.50,249.00,249.00,-2.50,"1,856",
109/12/01,"2,043,249","508,368,834",249.50,250.50,248.00,248.50,-0.50,"1,535",
109/12/02,"2,539,609","634,634,047",250.00,251.00,249.00,249.50,+1.00,"1,639",
109/12/03,"3,052,618","758,941,216",250.00,250.50,247.00,247.00,-2.50,"2,476",
109/12/04,"2,716,605","680,009,263",248.50,252.00,248.00,251.50,+4.50,"2,314",
109/12/07,"5,070,543","1,291,722,400",252.50,258.00,252.00,254.00,+2.50,"3,853",
109/12/08,"4,400,939","1,130,738,070",255.50,258.00,255.00,258.00,+4.00,"3,325",
109/12/09,"5,407,405","1,417,143,787",259.00,265.00,256.50,264.00,+6.00,"3,962",
109/12/10,"5,020,982","1,294,276,731",260.00,261.50,254.00,257.00,-7.00,"4,076",
109/12/11,"2,760,547","701,793,993",257.00,258.00,251.00,255.00,-2.00,"2,168",
109/12/14,"2,399,279","613,777,116",255.00,257.00,253.00,255.50,+0.50,"1,869",
109/12/15,"2,201,656","559,413,772",254.00,257.00,253.00,253.00,-2.50,"1,774",
109/12/16,"1,248,875","318,239,733",255.00,256.00,253.50,255.00,+2.00,975,
109/12/17,"1,592,216","404,906,765",255.00,256.00,253.50,253.50,-1.50,"1,143",
109/12/18,"2,329,142","590,855,427",253.50,255.00,253.00,253.00,-0.50,"1,487",
109/12/21,"2,307,730","577,628,564",252.00,252.50,248.50,251.50,-1.50,"1,981",
109/12/22,"2,049,703","511,731,572",250.00,251.50,248.50,249.00,-2.50,"1,628",
109/12/23,"1,266,343","314,855,369",249.00,250.00,247.50,249.00, 0.00,"1,000",
109/12/24,"1,488,877","370,263,508",248.50,249.50,248.00,248.50,-0.50,"1,229",
109/12/25,"1,748,776","435,268,368",250.00,251.00,247.50,248.00,-0.50,"1,337",
109/12/28,"1,529,758","381,752,251",249.50,250.50,248.50,250.00,+2.00,"1,200",
109/12/29,"982,252","245,952,826",250.00,251.50,250.00,250.50,+0.50,889,
109/12/30,"1,642,306","411,948,326",251.00,252.50,249.50,252.50,+2.00,"1,394",
109/12/31,"1,744,522","438,314,221",252.50,253.00,250.50,250.50,-2.00,"1,096",
110/01/04,"1,543,835","388,227,478",250.50,252.50,250.00,251.00,+0.50,"1,246",
110/01/05,"1,964,047","494,746,615",251.00,253.00,250.50,253.00,+2.00,"1,487",
110/01/06,"3,000,993","759,269,874",254.00,255.00,250.00,254.00,+1.00,"2,109",
110/01/07,"7,328,733","1,902,971,328",255.00,265.50,252.50,261.50,+7.50,"5,291",
110/01/08,"11,156,512","3,057,871,094",265.00,280.00,264.50,279.50,+18.00,"8,543",
110/01/11,"6,356,183","1,797,264,087",282.50,287.50,279.00,283.50,+4.00,"4,939",
110/01/12,"5,029,335","1,420,981,673",285.00,287.00,280.00,281.00,-2.50,"3,889",
110/01/13,"6,698,336","1,936,185,107",285.00,295.00,283.00,288.50,+7.50,"5,399",
110/01/14,"4,930,667","1,422,748,869",289.50,291.50,284.50,288.00,-0.50,"3,968",
110/01/15,"4,650,572","1,340,771,485",289.00,291.50,283.50,287.00,-1.00,"3,524",
110/01/18,"3,294,668","930,725,873",286.00,286.00,279.00,283.00,-4.00,"2,536",
110/01/19,"2,685,373","762,702,237",283.00,285.00,282.00,285.00,+2.00,"2,077",
110/01/20,"4,824,980","1,343,503,058",284.00,285.00,275.00,276.00,-9.00,"4,236",
110/01/21,"3,632,168","1,017,334,721",278.00,282.00,277.50,282.00,+6.00,"2,571",
110/01/22,"4,862,635","1,386,411,480",282.00,288.50,280.00,284.50,+2.50,"3,261",
110/01/25,"5,262,857","1,513,906,351",284.50,291.50,282.00,290.00,+5.50,"3,696",
110/01/26,"3,703,221","1,063,135,254",291.00,292.50,284.00,284.00,-6.00,"2,731",
110/01/27,"7,013,745","2,028,851,787",287.00,294.00,287.00,293.00,+9.00,"4,642",
110/01/28,"3,679,673","1,063,576,591",288.00,291.50,285.50,288.50,-4.50,"2,867",
110/01/29,"3,799,006","1,092,114,177",289.50,291.00,284.00,286.50,-2.00,"2,603",
110/02/01,"2,121,899","601,360,235",285.00,285.00,280.50,283.50,-3.00,"1,786",
110/02/02,"3,979,870","1,138,171,426",285.00,287.50,283.50,285.50,+2.00,"2,512",
110/02/03,"3,803,968","1,097,929,632",288.50,291.00,285.00,288.50,+3.00,"2,457",
110/02/04,"2,048,286","589,712,295",288.50,290.00,287.00,287.00,-1.50,"1,532",
110/02/05,"1,356,592","390,820,467",289.50,290.00,287.00,288.50,+1.50,"1,299",
110/02/17,"5,457,855","1,590,824,856",294.00,295.00,289.00,289.50,+1.00,"3,839",
110/02/18,"3,521,376","1,016,485,876",289.50,290.50,287.00,289.00,-0.50,"2,359",
110/02/19,"3,391,598","983,782,232",289.50,292.50,288.50,290.00,+1.00,"2,153",
110/02/22,"4,971,387","1,450,978,657",291.50,295.00,290.00,290.00, 0.00,"3,044",
110/02/23,"3,955,042","1,147,621,647",290.00,291.50,288.50,290.50,+0.50,"2,535",
110/02/24,"10,153,508","3,061,494,193",291.00,309.50,291.00,300.50,+10.00,"8,026",
110/02/25,"5,608,341","1,708,083,049",308.50,311.00,301.00,305.50,+5.00,"4,148",
110/02/26,"6,820,543","2,069,175,057",300.50,307.50,299.00,304.00,-1.50,"4,257",
110/03/02,"7,460,046","2,319,997,009",310.00,315.00,307.00,307.50,+3.50,"5,713",
110/03/03,"5,638,849","1,767,812,711",311.00,317.50,306.00,316.50,+9.00,"4,323",
110/03/04,"4,967,106","1,553,040,037",315.00,316.50,309.00,313.50,-3.00,"3,507",
110/03/05,"3,740,280","1,160,098,272",309.00,311.50,307.00,311.00,-2.50,"2,717",
110/03/08,"4,034,353","1,277,540,250",312.00,319.50,312.00,315.50,+4.50,"3,119",
110/03/09,"3,424,129","1,072,630,653",318.50,318.50,309.00,313.00,-2.50,"2,736",
110/03/10,"3,131,852","983,208,055",316.00,316.50,312.00,312.50,-0.50,"2,164",
110/03/11,"4,926,181","1,565,132,382",315.00,319.50,314.50,317.50,+5.00,"2,715",
110/03/12,"6,197,534","1,998,850,134",319.00,326.50,316.50,323.50,+6.00,"4,626",
110/03/15,"3,290,723","1,065,694,733",322.50,328.00,319.00,326.00,+2.50,"2,744",
110/03/16,"4,881,679","1,622,658,596",329.50,338.00,329.00,331.00,+5.00,"4,168",
110/03/17,"4,898,982","1,598,191,000",331.00,332.50,322.00,325.50,-5.50,"4,679",
110/03/18,"16,013,639","5,729,022,762",358.00,358.00,355.00,358.00,+32.50,"7,540",
110/03/19,"25,023,758","9,343,398,774",368.00,386.00,360.00,377.50,+19.50,"19,067",
110/03/22,"10,243,426","3,819,326,709",382.00,382.00,368.00,368.50,-9.00,"9,623",
110/03/23,"4,938,513","1,812,738,966",373.00,373.00,365.00,365.50,-3.00,"4,782",
110/03/24,"5,326,976","1,961,029,822",366.50,377.00,365.00,366.00,+0.50,"4,391",
110/03/25,"3,647,014","1,328,217,274",367.00,368.50,362.00,365.00,-1.00,"3,630",
110/03/26,"3,895,392","1,423,286,999",366.50,368.00,363.50,365.00, 0.00,"3,659",
110/03/29,"4,498,435","1,668,272,998",366.50,375.00,364.00,374.00,+9.00,"4,139",
110/03/30,"4,234,618","1,591,712,829",377.00,379.50,374.00,377.00,+3.00,"3,634",
110/03/31,"3,831,657","1,432,979,191",377.00,377.50,372.00,372.50,-4.50,"3,186",
110/04/01,"2,278,593","847,821,573",374.00,374.50,370.50,371.50,-1.00,"2,137",
110/04/06,"3,355,370","1,247,498,939",376.50,376.50,369.00,369.00,-2.50,"3,490",
