日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,註記
109/06/11,"3,363,579","144,894,986",43.35,43.55,42.55,42.55,-1.00,"1,792",
109/06/12,"2,578,505","108,569,892",41.20,42.50,41.20,42.25,-0.30,"1,543",
109/06/15,"1,810,827","77,977,689",42.50,43.45,42.50,42.70,+0.45,"1,174",
109/06/16,"1,635,524","70,429,527",43.20,43.50,42.70,43.10,+0.40,"1,004",
109/06/17,"2,788,494","121,410,576",43.80,44.30,43.10,43.10, 0.00,"2,028",
109/06/18,"3,181,603","139,356,506",43.85,44.10,43.45,43.80,+0.70,"1,906",
109/06/19,"2,926,285","126,945,788",43.90,43.90,43.10,43.10,-0.70,"1,531",
109/06/22,"1,322,662","57,088,808",43.30,43.45,43.00,43.05,-0.05,834,
109/06/23,"857,124","36,928,274",43.35,43.35,43.00,43.10,+0.05,526,
109/06/24,"1,254,868","53,999,048",43.20,43.30,42.90,43.05,-0.05,683,
109/06/29,"1,448,871","61,857,024",42.85,42.90,42.55,42.60,-0.45,896,
109/06/30,"988,956","42,256,256",42.80,42.90,42.65,42.65,+0.05,656,
109/07/01,"1,968,482","84,416,569",42.70,43.10,42.70,42.95,+0.30,"1,366",
109/07/02,"1,685,046","73,114,618",43.00,43.60,42.95,43.60,+0.65,"1,055",
109/07/03,"3,178,781","138,330,660",43.75,43.90,43.40,43.45,-0.15,"1,683",
109/07/06,"2,246,225","97,958,973",43.45,43.75,43.45,43.60,+0.15,"1,372",
109/07/07,"2,660,850","116,727,309",43.70,44.20,43.65,43.80,+0.20,"1,501",
109/07/08,"2,353,634","103,534,987",43.90,44.15,43.70,44.10,+0.30,"1,256",
109/07/09,"2,246,611","99,186,784",44.10,44.40,43.90,44.05,-0.05,"1,191",
109/07/10,"2,074,632","91,070,002",44.10,44.15,43.60,43.70,-0.35,"1,210",
109/07/13,"5,392,103","241,101,121",44.00,45.00,43.95,44.95,+1.25,"2,843",
109/07/14,"4,963,552","224,588,940",45.05,45.45,45.00,45.15,+0.20,"2,725",
109/07/15,"6,696,809","310,724,152",45.65,47.20,45.40,47.00,+1.85,"3,871",
109/07/16,"6,493,240","306,365,530",47.50,47.95,46.50,47.10,+0.10,"3,526",
109/07/17,"4,046,953","188,461,346",46.80,47.05,46.10,46.20,-0.90,"1,972",
109/07/20,"3,408,406","160,594,533",46.30,47.50,46.30,47.45,+1.25,"2,040",
109/07/21,"3,686,768","173,267,880",47.45,47.45,46.60,46.90,-0.55,"1,917",
109/07/22,"2,505,022","116,240,638",46.75,47.15,46.05,46.15,-0.75,"1,550",
109/07/23,"1,573,900","73,018,704",46.25,46.65,46.20,46.45,+0.30,855,
109/07/24,"2,624,112","120,741,618",46.45,46.60,45.55,45.90,-0.55,"1,312",
109/07/27,"2,429,017","110,683,351",45.55,45.85,45.45,45.60,-0.30,"1,197",
109/07/28,"3,230,595","147,005,915",45.50,46.35,44.95,45.10,-0.50,"1,566",
109/07/29,"1,300,546","59,328,161",45.10,45.90,45.05,45.30,+0.20,823,
109/07/30,"1,387,920","63,988,877",45.50,46.35,45.50,46.25,+0.95,804,
109/07/31,"1,583,964","72,978,667",46.00,46.50,45.75,46.10,-0.15,728,
109/08/03,"1,546,361","71,491,105",46.10,46.45,46.10,46.35,+0.25,953,
109/08/04,"1,237,520","57,439,007",46.60,46.60,46.20,46.25,-0.10,725,
109/08/05,"1,399,513","64,339,998",46.35,46.35,45.85,46.00,-0.25,811,
109/08/06,"1,571,694","72,237,093",46.35,46.40,45.75,45.85,-0.15,"1,003",
109/08/07,"1,919,999","88,026,579",46.05,46.20,45.65,45.65,-0.20,"1,355",
109/08/10,"2,963,392","138,281,795",46.00,47.00,46.00,47.00,+1.35,"1,986",
109/08/11,"2,251,338","104,653,700",46.85,46.85,46.20,46.25,-0.75,"1,521",
109/08/12,"1,918,076","88,509,182",46.30,46.55,45.85,46.15,-0.10,"1,290",
109/08/13,"2,690,487","125,886,439",46.50,47.15,46.40,46.85,+0.70,"1,724",
109/08/14,"2,785,864","131,021,818",46.80,47.25,46.40,47.15,+0.30,"1,602",
109/08/17,"5,933,692","287,925,304",47.35,49.15,47.35,48.90,+1.75,"3,016",
109/08/18,"4,195,687","205,207,800",49.00,49.50,48.30,48.95,+0.05,"2,437",
109/08/19,"4,356,910","215,454,428",49.45,49.70,48.85,49.60,+0.65,"2,350",
109/08/20,"6,703,516","322,834,218",49.65,49.65,47.00,47.90,-1.70,"4,087",
109/08/21,"3,294,861","161,258,797",48.10,49.30,48.10,48.85,+0.95,"2,107",
109/08/24,"2,203,437","107,712,370",48.80,49.25,48.65,48.75,-0.10,"1,317",
109/08/25,"4,711,794","230,115,973",48.75,49.00,48.70,48.90,+0.15,"1,286",
109/08/26,"4,984,423","244,102,284",49.20,49.25,48.80,48.90, 0.00,"2,155",
109/08/27,"8,239,171","404,690,436",49.00,49.45,48.90,48.95,+0.05,"2,969",
109/08/28,"8,960,781","418,128,077",46.65,46.75,46.20,46.45,X0.00,"2,982",
109/08/31,"6,817,558","309,129,852",46.45,46.45,44.20,45.25,-1.20,"3,571",
109/09/01,"4,348,581","194,572,516",45.45,45.85,44.25,44.45,-0.80,"2,413",
109/09/02,"2,775,406","123,940,047",44.45,44.85,44.30,44.50,+0.05,"1,561",
109/09/03,"7,524,278","328,383,218",44.60,44.60,43.20,43.50,-1.00,"4,972",
109/09/04,"3,727,406","162,430,517",42.80,43.90,42.65,43.60,+0.10,"2,408",
109/09/07,"2,643,680","114,984,191",43.60,43.80,43.10,43.50,-0.10,"1,782",
109/09/08,"2,444,922","107,567,563",43.60,44.20,43.35,44.20,+0.70,"1,331",
109/09/09,"2,719,697","118,637,618",44.00,44.00,43.50,43.55,-0.65,"1,642",
109/09/10,"1,204,168","52,559,930",43.70,43.80,43.30,43.70,+0.15,892,
109/09/11,"2,376,128","102,574,974",43.75,43.75,43.00,43.00,-0.70,"1,557",
109/09/14,"1,662,242","72,516,711",43.10,43.85,43.00,43.80,+0.80,956,
109/09/15,"1,524,373","66,747,000",44.00,44.15,43.55,43.60,-0.20,860,
109/09/16,"1,252,456","54,548,382",43.70,43.75,43.10,43.55,-0.05,869,
109/09/17,"1,666,193","73,165,503",43.85,44.00,43.70,43.90,+0.35,"1,205",
109/09/18,"1,887,400","82,905,538",43.90,44.10,43.60,43.80,-0.10,"1,280",
109/09/21,"1,540,623","67,778,453",43.90,44.15,43.80,43.90,+0.10,"1,069",
109/09/22,"1,704,576","74,378,187",43.90,44.00,43.30,43.50,-0.40,"1,006",
109/09/23,"2,047,327","88,065,611",43.50,43.50,42.80,42.85,-0.65,"1,274",
109/09/24,"3,886,978","162,742,576",42.50,42.55,41.50,41.50,-1.35,"2,301",
109/09/25,"2,376,652","99,843,177",42.00,42.15,41.75,42.10,+0.60,"1,333",
109/09/28,"1,286,984","54,270,112",42.50,42.50,42.00,42.25,+0.15,843,
109/09/29,"1,458,235","61,509,333",42.35,42.55,42.00,42.10,-0.15,971,
109/09/30,"1,975,547","83,206,282",42.40,42.40,41.85,42.25,+0.15,"1,084",
109/10/05,"1,895,700","80,640,383",42.25,43.00,42.25,42.95,+0.70,"1,394",
109/10/06,"3,204,999","140,453,730",43.15,44.20,43.15,44.10,+1.15,"1,828",
109/10/07,"2,829,274","124,505,418",44.00,44.15,43.75,44.10, 0.00,"2,160",
109/10/08,"3,021,969","134,283,191",44.20,44.75,44.15,44.55,+0.45,"1,733",
109/10/12,"3,249,902","146,131,890",44.70,45.20,44.70,44.90,+0.35,"1,882",
109/10/13,"2,487,775","110,864,678",44.90,44.90,44.20,44.60,-0.30,"1,107",
109/10/14,"2,030,774","91,235,727",44.60,45.30,44.55,44.90,+0.30,903,
109/10/15,"874,335","39,099,575",44.90,44.90,44.50,44.75,-0.15,569,
109/10/16,"1,101,378","49,430,033",44.85,45.00,44.75,44.75, 0.00,649,
109/10/19,"2,210,158","99,883,128",44.95,45.35,44.85,45.25,+0.50,"1,322",
109/10/20,"1,873,607","84,701,245",45.25,45.30,45.00,45.25, 0.00,"1,132",
109/10/21,"1,757,374","79,793,616",45.35,45.50,45.30,45.50,+0.25,"1,066",
109/10/22,"4,124,341","186,881,412",45.45,45.55,44.55,45.25,-0.25,"1,430",
109/10/23,"992,257","45,036,855",45.55,45.55,45.25,45.30,+0.05,543,
109/10/26,"2,369,560","107,904,588",45.35,45.80,45.30,45.60,+0.30,"1,188",
109/10/27,"1,643,077","74,691,649",45.50,45.55,45.35,45.45,-0.15,714,
109/10/28,"2,430,654","110,911,818",45.50,45.80,45.40,45.70,+0.25,"1,334",
109/10/29,"1,109,052","50,436,809",45.50,45.70,45.30,45.45,-0.25,679,
109/10/30,"1,763,745","79,734,783",45.45,45.60,44.90,44.95,-0.50,898,
109/11/02,"1,809,428","81,105,464",45.00,45.30,44.65,44.85,-0.10,"1,013",
109/11/03,"1,220,237","54,865,454",44.90,45.20,44.90,44.90,+0.05,726,
109/11/04,"1,078,615","48,352,486",44.95,44.95,44.55,44.90, 0.00,680,
109/11/05,"954,401","43,084,845",45.15,45.40,45.00,45.15,+0.25,576,
109/11/06,"956,718","43,125,545",45.20,45.35,44.95,45.00,-0.15,609,
109/11/09,"1,246,666","56,180,377",45.20,45.25,44.90,45.15,+0.15,803,
109/11/10,"2,258,693","103,350,861",45.25,46.05,45.20,45.90,+0.75,"1,383",
109/11/11,"2,060,078","95,304,154",45.90,46.45,45.85,46.45,+0.55,"1,402",
109/11/12,"1,735,383","80,171,024",46.60,46.60,46.00,46.15,-0.30,896,
109/11/13,"3,043,283","142,231,550",46.50,47.10,46.40,46.60,+0.45,"1,667",
109/11/16,"3,000,351","140,614,914",46.95,47.10,46.55,46.65,+0.05,"1,366",
109/11/17,"2,671,446","124,507,061",46.90,46.90,46.35,46.80,+0.15,"1,182",
109/11/18,"1,175,241","55,075,740",46.80,47.05,46.70,46.75,-0.05,826,
109/11/19,"1,080,902","50,343,210",46.60,46.80,46.35,46.40,-0.35,812,
109/11/20,"1,267,235","58,557,066",46.30,46.40,46.05,46.15,-0.25,909,
109/11/23,"2,061,708","96,234,124",46.15,46.85,46.15,46.65,+0.50,"1,211",
109/11/24,"1,524,792","70,958,919",46.80,46.80,46.40,46.45,-0.20,792,
109/11/25,"1,460,297","68,291,221",46.60,47.00,46.55,46.65,+0.20,904,
109/11/26,"1,226,581","57,298,018",46.65,46.85,46.50,46.70,+0.05,892,
109/11/27,"1,217,449","57,137,741",46.70,47.00,46.70,47.00,+0.30,857,
109/11/30,"2,625,122","123,349,737",47.10,47.55,46.35,46.35,-0.65,"1,405",
109/12/01,"1,174,935","54,784,320",46.55,46.80,46.50,46.60,+0.25,692,
109/12/02,"1,641,717","76,174,788",46.70,46.75,46.30,46.35,-0.25,773,
109/12/03,"1,546,946","71,749,980",46.35,46.55,46.25,46.25,-0.10,"1,025",
109/12/04,"2,458,096","113,578,379",46.35,46.50,46.05,46.40,+0.15,"1,555",
109/12/07,"1,966,042","90,960,881",46.50,46.70,46.10,46.10,-0.30,"1,213",
109/12/08,"1,296,537","59,781,455",46.20,46.25,46.05,46.05,-0.05,980,
109/12/09,"1,115,782","51,600,673",46.05,46.40,46.05,46.30,+0.25,698,
109/12/10,"6,974,115","331,732,118",47.00,48.00,47.00,47.50,+1.20,"3,907",
109/12/11,"3,829,057","179,585,543",47.55,47.60,46.50,46.90,-0.60,"2,202",
109/12/14,"2,361,531","109,796,546",46.90,47.00,46.25,46.30,-0.60,"1,316",
109/12/15,"2,302,309","105,564,651",46.00,46.20,45.65,45.70,-0.60,"1,537",
109/12/16,"2,125,070","97,445,885",45.70,46.05,45.70,46.00,+0.30,"1,347",
109/12/17,"1,965,190","89,968,367",46.05,46.10,45.55,45.60,-0.40,"1,372",
109/12/18,"2,182,378","100,699,856",45.70,46.45,45.70,46.45,+0.85,"1,401",
109/12/21,"1,407,164","65,252,025",46.55,46.65,45.90,46.60,+0.15,963,
109/12/22,"2,597,745","121,614,317",46.60,47.40,46.25,46.25,-0.35,"1,594",
109/12/23,"973,164","45,345,629",46.35,46.75,46.30,46.70,+0.45,652,
109/12/24,"1,011,300","47,357,422",46.85,47.00,46.70,46.80,+0.10,749,
109/12/25,"7,905,016","380,202,012",47.50,48.60,47.35,48.10,+1.30,"4,391",
109/12/28,"13,486,282","674,608,271",48.50,51.00,48.50,51.00,+2.90,"7,976",
109/12/29,"10,741,152","541,061,491",51.70,52.20,49.50,50.30,-0.70,"5,758",
109/12/30,"3,956,668","197,688,390",50.40,50.40,49.60,49.95,-0.35,"2,309",
109/12/31,"4,196,624","212,199,636",50.30,51.10,49.95,50.80,+0.85,"2,651",
110/01/04,"10,249,814","527,047,732",51.30,52.50,50.60,51.00,+0.20,"5,992",
110/01/05,"6,559,464","329,558,615",51.00,51.00,49.90,50.20,-0.80,"3,464",
110/01/06,"4,896,782","243,885,304",50.50,50.70,49.15,49.65,-0.55,"3,085",
110/01/07,"3,901,482","195,084,929",49.75,50.90,49.50,50.00,+0.35,"2,151",
110/01/08,"3,309,110","165,375,036",50.40,50.50,49.60,50.10,+0.10,"1,945",
110/01/11,"4,501,828","228,274,833",50.40,51.30,50.30,51.00,+0.90,"2,634",
110/01/12,"3,535,959","177,895,918",50.90,50.90,50.00,50.00,-1.00,"2,127",
110/01/13,"3,274,380","164,153,709",50.30,50.40,49.85,50.10,+0.10,"1,880",
110/01/14,"2,195,615","109,690,706",50.20,50.20,49.85,49.85,-0.25,"1,410",
110/01/15,"4,201,636","207,467,522",50.00,50.00,48.90,48.90,-0.95,"2,677",
110/01/18,"2,954,176","143,368,412",48.75,48.90,48.25,48.50,-0.40,"2,096",
110/01/19,"2,064,726","101,077,388",48.55,49.40,48.55,48.95,+0.45,"1,357",
110/01/20,"4,308,495","207,013,940",48.85,48.90,47.50,47.65,-1.30,"3,064",
110/01/21,"2,286,197","109,682,604",47.75,48.45,47.70,48.00,+0.35,"1,364",
110/01/22,"2,619,764","128,271,375",48.50,49.30,48.50,49.20,+1.20,"1,878",
110/01/25,"2,274,683","111,355,595",49.15,49.35,48.65,49.00,-0.20,"1,443",
110/01/26,"2,000,074","97,905,083",49.20,49.45,48.55,48.85,-0.15,"1,357",
110/01/27,"1,945,230","94,735,421",48.95,49.10,48.50,48.70,-0.15,"1,101",
110/01/28,"2,023,971","98,018,142",48.50,48.70,48.20,48.70, 0.00,"1,172",
110/01/29,"1,713,835","83,134,801",49.10,49.10,48.15,48.25,-0.45,"1,214",
110/02/01,"2,461,954","118,032,147",48.25,48.25,47.75,47.90,-0.35,"1,704",
110/02/02,"2,721,594","130,484,773",47.90,48.25,47.80,47.85,-0.05,"1,695",
110/02/03,"1,410,190","67,823,421",48.00,48.35,47.85,48.30,+0.45,816,
110/02/04,"739,483","35,685,036",48.30,48.40,48.00,48.30, 0.00,608,
110/02/05,"1,573,007","75,872,239",48.30,48.40,48.00,48.40,+0.10,"1,119",
110/02/17,"2,788,079","136,426,414",49.70,49.70,48.60,48.95,+0.55,"1,732",
110/02/18,"2,610,974","128,711,015",48.95,49.65,48.90,49.65,+0.70,"1,884",
110/02/19,"4,153,790","208,031,333",49.85,50.40,49.75,50.30,+0.65,"2,528",
110/02/22,"4,103,502","205,760,504",50.70,50.70,49.90,50.00,-0.30,"2,224",
110/02/23,"3,070,776","154,145,336",50.10,50.60,49.80,50.20,+0.20,"1,835",
110/02/24,"2,396,206","120,229,048",50.40,50.40,50.00,50.10,-0.10,"1,283",
110/02/25,"1,810,745","90,945,623",50.40,50.40,50.00,50.30,+0.20,"1,129",
110/02/26,"2,512,065","125,418,716",50.00,50.20,49.70,50.00,-0.30,"1,716",
110/03/02,"1,681,674","84,190,856",50.30,50.40,49.85,49.85,-0.15,"1,167",
110/03/03,"2,951,797","148,178,158",50.00,50.50,49.70,50.30,+0.45,"1,809",
110/03/04,"5,626,789","287,321,382",50.30,51.90,50.20,50.70,+0.40,"3,422",
110/03/05,"3,271,383","166,794,734",50.70,51.50,50.30,51.00,+0.30,"2,015",
110/03/08,"10,355,687","544,448,115",51.50,53.20,51.50,53.00,+2.00,"6,243",
110/03/09,"6,152,724","325,312,158",53.00,53.40,52.10,53.20,+0.20,"3,636",
110/03/10,"4,081,066","218,226,071",53.50,54.00,53.00,53.20, 0.00,"2,596",
110/03/11,"4,711,788","246,887,579",53.20,53.20,52.00,52.30,-0.90,"3,327",
110/03/12,"1,776,982","93,275,404",52.50,52.90,52.10,52.70,+0.40,"1,222",
110/03/15,"1,835,934","96,196,043",52.90,53.00,52.20,52.20,-0.50,"1,407",
110/03/16,"1,805,421","94,302,974",52.40,52.50,51.90,52.40,+0.20,"1,273",
110/03/17,"1,597,897","83,737,703",52.50,52.60,52.20,52.50,+0.10,"1,159",
110/03/18,"1,490,518","78,409,511",52.70,52.80,52.50,52.50, 0.00,"1,128",
110/03/19,"3,426,848","177,886,113",52.50,52.50,51.60,51.90,-0.60,"2,323",
110/03/22,"2,029,133","106,143,249",52.10,52.60,51.80,52.60,+0.70,"1,570",
110/03/23,"1,734,878","91,314,509",52.70,52.90,52.30,52.50,-0.10,"1,140",
110/03/24,"2,104,394","111,270,835",52.60,53.10,52.60,52.90,+0.40,"1,277",
110/03/25,"4,763,246","255,838,693",53.00,54.30,53.00,53.80,+0.90,"3,173",
110/03/26,"2,582,756","139,529,565",54.40,54.40,53.80,54.10,+0.30,"1,923",
110/03/29,"2,876,332","156,239,015",54.50,55.00,53.80,54.20,+0.10,"1,740",
110/03/30,"2,105,286","114,321,678",54.30,54.70,53.90,54.70,+0.50,"1,383",
110/03/31,"4,264,299","233,951,251",55.00,55.50,54.60,54.60,-0.10,"2,122",
110/04/01,"4,419,978","241,954,519",55.40,55.50,54.30,54.50,-0.10,"2,805",
110/04/06,"3,829,556","208,454,954",54.90,55.20,54.00,54.40,-0.10,"2,532",
110/04/07,"2,162,223","117,172,430",54.20,54.50,53.90,54.50,+0.10,"1,457",
110/04/08,"2,343,823","127,037,163",54.50,54.50,54.00,54.40,-0.10,"1,841",
110/04/09,"2,109,320","114,133,158",54.40,54.40,54.00,54.20,-0.20,"1,394",
110/04/12,"3,012,093","165,773,022",54.30,55.50,54.30,55.20,+1.00,"2,036",
110/04/13,"3,357,627","188,901,638",55.40,56.80,55.40,56.10,+0.90,"2,307",
